# Psi stats weights for ggl in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      Q(theta)
2.357551652027074063e+00 1.452708799226413734e-07
2.359060394623549328e+00 1.739781809548022882e-07
2.360570102757392430e+00 1.494604639820198251e-07
2.362080777046512647e+00 1.781592991446181968e-07
2.363592418109214499e+00 1.536446584559604301e-07
2.365105026564194191e+00 1.823350306727153145e-07
2.366618603030542722e+00 1.578234828736679492e-07
2.368133148127752996e+00 1.865053950385902305e-07
2.369648662475713152e+00 1.619969567197693080e-07
2.371165146694705239e+00 1.906704116966183268e-07
2.372682601405406544e+00 1.661650994332483208e-07
2.374201027228897143e+00 1.948301000561185768e-07
2.375720424786653684e+00 1.703279304087442711e-07
2.377240794700544502e+00 1.989844794816109106e-07
2.378762137592845605e+00 1.744854689955394428e-07
2.380284454086219803e+00 2.031335692928234681e-07
2.381807744803740245e+00 1.786377344984634600e-07
2.383332010368867770e+00 2.072773887647598844e-07
2.384857251405472223e+00 1.827847461777945552e-07
2.386383468537813357e+00 2.114159571280167694e-07
2.387910662390559047e+00 1.869265232492476573e-07
2.389438833588769295e+00 2.155492935685696457e-07
2.390967982757911781e+00 1.910630848842556599e-07
2.392498110523845423e+00 2.196774172282660549e-07
2.394029217512839924e+00 1.951944502098276488e-07
2.395561304351554899e+00 2.238003472045271367e-07
2.397094371667059853e+00 1.993206383088999446e-07
2.398628420086823976e+00 2.279181025510982330e-07
2.400163450238714358e+00 2.034416682204322938e-07
2.401699462750999547e+00 2.320307022770746407e-07
2.403236458252354879e+00 2.075575589396099653e-07
2.404774437371858031e+00 2.361381653484674053e-07
2.406313400738984587e+00 2.116683294173626623e-07
2.407853348983612030e+00 2.402405106867675205e-07
2.409394282736027293e+00 2.157739985614083054e-07
2.410936202626920100e+00 2.443377571704729965e-07
2.412479109287376300e+00 2.198745852355772585e-07
2.414023003348895191e+00 2.484299236341558266e-07
2.415567885443370866e+00 2.239701082603702860e-07
2.417113756203110420e+00 2.525170288689982648e-07
2.418660616260818408e+00 2.280605864128550819e-07
2.420208466249611945e+00 2.565990916230043724e-07
2.421757306803003384e+00 2.321460384268731314e-07
2.423307138554921636e+00 2.606761306009858302e-07
2.424857962139690404e+00 2.362264829931936591e-07
2.426409778192049949e+00 2.647481644644775001e-07
2.427962587347136214e+00 2.403019387593572453e-07
2.429516390240502144e+00 2.688152118321415122e-07
2.431071187508096809e+00 2.443724243301424357e-07
2.432626979786283616e+00 2.728772912798515454e-07
2.434183767711834978e+00 2.484379582676546002e-07
2.435741551921922987e+00 2.769344213404739742e-07
2.437300333054130075e+00 2.524985590907754937e-07
2.438860111746449899e+00 2.809866205045603194e-07
2.440420888637286012e+00 2.565542452764976508e-07
2.441982664365444311e+00 2.850339072197630588e-07
2.443545439570139255e+00 2.606050352586475368e-07
2.445109214891000970e+00 2.890762998914511035e-07
2.446673990968067258e+00 2.646509474292298944e-07
2.448239768441779152e+00 2.931138168827627898e-07
2.449806547952996461e+00 2.686920001375980752e-07
2.451374330142980007e+00 2.971464765144809951e-07
2.452943115653411166e+00 2.727282116909662299e-07
2.454512905126370548e+00 3.011742970652635837e-07
2.456083699204361981e+00 2.767596003547772382e-07
2.457655498530288085e+00 3.051972967717858141e-07
2.459228303747474254e+00 2.807861843521881893e-07
2.460802115499647336e+00 3.092154938287735852e-07
2.462376934430956066e+00 2.848079818648109005e-07
2.463952761185951523e+00 3.132289063893306557e-07
2.465529596409607116e+00 2.888250110321829447e-07
2.467107440747299041e+00 3.172375525645396385e-07
2.468686294844824491e+00 2.928372899524820705e-07
2.470266159348392776e+00 3.212414504243346038e-07
2.471847034904623541e+00 2.968448366822348221e-07
2.473428922160548105e+00 3.252406179966355168e-07
2.475011821763618336e+00 3.008476692365669968e-07
2.476595734361699996e+00 3.292350732686445690e-07
2.478180660603069185e+00 3.048458055892852778e-07
2.479766601136415449e+00 3.332248341854800201e-07
2.481353556610849331e+00 3.088392636730504523e-07
2.482941527675896598e+00 3.372099186518525286e-07
2.484530514981494242e+00 3.128280613792040873e-07
2.486120519177994481e+00 3.411903445309154640e-07
2.487711540916170971e+00 3.168122165583290539e-07
2.489303580847213926e+00 3.451661296452103010e-07
2.490896639622722564e+00 3.207917470198671448e-07
2.492490717894723318e+00 3.491372917760819554e-07
2.494085816315649407e+00 3.247666705327610720e-07
2.495681935538362595e+00 3.531038486642873767e-07
2.497279076216132321e+00 3.287370048250432858e-07
2.498877239002653905e+00 3.570658180100243479e-07
2.500476424552034782e+00 3.327027675841894519e-07
2.502076633518807380e+00 3.610232174728160767e-07
2.503677866557915355e+00 3.366639764571474621e-07
2.505280124324727797e+00 3.649760646717685352e-07
2.506883407475033909e+00 3.406206490506331022e-07
2.508487716665037226e+00 3.689243771855945468e-07
2.510093052551360948e+00 3.445728029307428519e-07
2.511699415791054601e+00 3.728681725529935752e-07
2.513306807041586488e+00 3.485204556240144756e-07
2.514915226960842354e+00 3.768074682721709269e-07
2.516524676207127609e+00 3.524636246160659468e-07
2.518135155439174877e+00 3.807422818015785347e-07
2.519746665316138223e+00 3.564023273534038102e-07
2.521359206497588268e+00 3.846726305596236840e-07
2.522972779643517516e+00 3.603365812418359480e-07
2.524587385414346130e+00 3.885985319248520252e-07
2.526203024470917047e+00 3.642664036480253028e-07
2.527819697474488425e+00 3.925200032362168239e-07
2.529437405086752300e+00 3.681918118987224662e-07
2.531056147969812820e+00 3.964370617927735530e-07
2.532675926786208453e+00 3.721128232809583253e-07
2.534296742198892449e+00 4.003497248543821885e-07
2.535918594871251042e+00 3.760294550425031549e-07
2.537541485467086133e+00 4.042580096411443035e-07
2.539165414650633501e+00 3.799417243916601003e-07
2.540790383086544146e+00 4.081619333340646534e-07
2.542416391439905610e+00 3.838496484974500419e-07
2.544043440376219767e+00 4.120615130747671031e-07
2.545671530561424589e+00 3.877532444897488680e-07
2.547300662661874604e+00 4.159567659657836228e-07
2.548930837344357769e+00 3.916525294593017680e-07
2.550562055276089701e+00 4.198477090707148551e-07
2.552194317124707013e+00 3.955475204578990450e-07
2.553827623558273974e+00 4.237343594138916710e-07
2.555461975245286954e+00 3.994382344984359372e-07
2.557097372854671757e+00 4.276167339813943106e-07
2.558733817055774296e+00 4.033246885550113506e-07
2.560371308518372135e+00 4.314948497198285254e-07
2.562009847912674054e+00 4.072068995630987474e-07
2.563649435909319596e+00 4.353687235377661702e-07
2.565290073179367969e+00 4.110848844194616550e-07
2.566931760394319806e+00 4.392383723049442802e-07
2.568574498226093183e+00 4.149586599824714086e-07
2.570218287347048935e+00 4.431038128526546534e-07
2.571863128429966672e+00 4.188282430721407155e-07
2.573509022148066094e+00 4.469650619738568764e-07
2.575155969174988346e+00 4.226936504700658448e-07
2.576803970184816439e+00 4.508221364233515426e-07
2.578453025852052605e+00 4.265548989196408738e-07
2.580103136851643608e+00 4.546750529175590181e-07
2.581754303858955435e+00 4.304120051261897720e-07
2.583406527549798160e+00 4.585238281351638218e-07
2.585059808600403741e+00 4.342649857571227323e-07
2.586714147687444232e+00 4.623684787165087319e-07
2.588369545488025114e+00 4.381138574418906421e-07
2.590026002679679529e+00 4.662090212642224378e-07
2.591683519940374492e+00 4.419586367717708905e-07
2.593342097948516667e+00 4.700454723434094869e-07
2.595001737382945262e+00 4.457993403010482378e-07
2.596662438922931138e+00 4.738778484810249628e-07
2.598324203248177255e+00 4.496359845455213377e-07
2.599987031038828889e+00 4.777061661666898598e-07
2.601650922975465186e+00 4.534685859842150672e-07
2.603315879739093397e+00 4.815304418525636054e-07
2.604981902011167527e+00 4.572971610582309445e-07
2.606648990473567018e+00 4.853506919532550150e-07
2.608317145808617621e+00 4.611217261714277193e-07
2.609986368699071857e+00 4.891669328461879461e-07
2.611656659828129445e+00 4.649422976905129588e-07
2.613328019879416875e+00 4.929791808715914511e-07
2.615000449537008720e+00 4.687588919449031282e-07
2.616673949485405881e+00 4.967874523324351915e-07
2.618348520409560010e+00 4.725715252271209020e-07
2.620024162994848638e+00 5.005917634948066847e-07
2.621700877927098272e+00 4.763802137924700096e-07
2.623378665892565742e+00 5.043921305876254307e-07
2.625057527577953298e+00 4.801849738595383195e-07
2.626737463670402839e+00 5.081885698034769218e-07
2.628418474857491471e+00 4.839858216101615230e-07
2.630100561827235950e+00 5.119810972975166880e-07
2.631783725268098006e+00 4.877827731893582303e-07
2.633467965868980354e+00 5.157697291887971738e-07
2.635153284319222244e+00 4.915758447055871509e-07
2.636839681308603023e+00 5.195544815593735895e-07
2.638527157527348344e+00 4.953650522308484726e-07
2.640215713666127506e+00 5.233353704552991743e-07
2.641905350416040577e+00 4.991504118005176315e-07
2.643596068468644589e+00 5.271124118858151158e-07
2.645287868515925567e+00 5.029319394139273298e-07
2.646980751250324282e+00 5.308856218241364902e-07
2.648674717364712716e+00 5.067096510339997109e-07
2.650369767552418931e+00 5.346550162070726861e-07
2.652065902507202200e+00 5.104835625874458367e-07
2.653763122923276985e+00 5.384206109355827400e-07
2.655461429495292514e+00 5.142536899651817916e-07
2.657160822918351428e+00 5.421824218743234447e-07
2.658861303887991578e+00 5.180200490218043699e-07
2.660562873100206005e+00 5.459404648522405779e-07
2.662265531251423845e+00 5.217826555763007830e-07
2.663969279038526317e+00 5.496947556623022988e-07
2.665674117158840506e+00 5.255415254118364776e-07
2.667380046310136699e+00 5.534453100618524666e-07
2.669087067190628826e+00 5.292966742756209874e-07
2.670795180498985566e+00 5.571921437723797183e-07
2.672504386934320575e+00 5.330481178797084846e-07
2.674214687196190710e+00 5.609352724799653372e-07
2.675926081984600469e+00 5.367958719000000812e-07
2.677638572000007766e+00 5.646747118352148552e-07
2.679352157943318158e+00 5.405399519777368304e-07
2.681066840515880401e+00 5.684104774532665228e-07
2.682782620419493558e+00 5.442803737180664408e-07
2.684499498356408775e+00 5.721425849139225996e-07
2.686217475029328838e+00 5.480171526916334754e-07
2.687936551141396624e+00 5.758710497618661943e-07
2.689656727396216862e+00 5.517503044330731146e-07
2.691378004497833487e+00 5.795958875065145168e-07
2.693100383150751398e+00 5.554798444426253896e-07
2.694823864059915586e+00 5.833171136223893485e-07
2.696548447930732895e+00 5.592057881851925407e-07
2.698274135469051593e+00 5.870347435490158227e-07
2.700000927381181803e+00 5.629281510908673538e-07
2.701728824373874627e+00 5.907487926909034715e-07
2.703457827154342574e+00 5.666469485548930324e-07
2.705187936430249351e+00 5.944592764181011387e-07
2.706919152909707638e+00 5.703621959378458392e-07
2.708651477301282195e+00 5.981662100654357089e-07
2.710384910313996532e+00 5.740739085655915794e-07
2.712119452657328900e+00 6.018696089338768891e-07
2.713855105041205640e+00 5.777821017294201735e-07
2.715591868176007395e+00 6.055694882890903707e-07
2.717329742772573997e+00 5.814867906862962729e-07
2.719068729542202245e+00 6.092658633628442220e-07
2.720808829196636580e+00 5.851879906585029766e-07
2.722550042448078855e+00 6.129587493521576197e-07
2.724292370009189668e+00 5.888857168343631859e-07
2.726035812593088803e+00 6.166481614203184534e-07
2.727780370913341468e+00 5.925799843676652101e-07
2.729526045683982272e+00 6.203341146958364987e-07
2.731272837619490801e+00 5.962708083783430397e-07
2.733020747434814712e+00 6.240166242734999849e-07
2.734769775845349749e+00 5.999582039521182633e-07
2.736519923566959278e+00 6.276957052139615018e-07
2.738271191315952535e+00 6.036421861407282371e-07
2.740023579809111265e+00 6.313713725440287436e-07
2.741777089763662190e+00 6.073227699621667482e-07
2.743531721897303655e+00 6.350436412565330072e-07
2.745287476928181647e+00 6.109999704004725739e-07
2.747044355574912444e+00 6.387125263106002429e-07
2.748802358556561742e+00 6.146738024060274257e-07
2.750561486592663751e+00 6.423780426317040995e-07
2.752321740403212758e+00 6.183442808958660688e-07
2.754083120708658239e+00 6.460402051117553921e-07
2.755845628229911082e+00 6.220114207528446423e-07
2.757609263688348911e+00 6.496990286091783356e-07
2.759374027805811203e+00 6.256752368270904615e-07
2.761139921304593514e+00 6.533545279487306555e-07
2.762906944907453699e+00 6.293357439346529062e-07
2.764675099337617681e+00 6.570067179221985788e-07
2.766444385318774568e+00 6.329929568589348006e-07
2.768214803575068217e+00 6.606556132878147105e-07
2.769986354831116326e+00 6.366468903496597745e-07
2.771759039811990011e+00 6.643012287707727119e-07
2.773532859243234672e+00 6.402975591236405215e-07
2.775307813850850902e+00 6.679435790630611763e-07
2.777083904361311806e+00 6.439449778645494655e-07
2.778861131501547010e+00 6.715826788238008542e-07
2.780639495998961319e+00 6.475891612230876378e-07
2.782418998581414282e+00 6.752185426791238449e-07
2.784199639977241958e+00 6.512301238171477306e-07
2.785981420915235596e+00 6.788511852221667145e-07
2.787764342124664729e+00 6.548678802317978976e-07
2.789548404335253196e+00 6.824806210134864951e-07
2.791333608277200451e+00 6.585024450193294000e-07
2.793119954681174022e+00 6.861068645811012363e-07
2.794907444278302844e+00 6.621338326993815432e-07
2.796696077800183922e+00 6.897299304197980853e-07
2.798485855978888104e+00 6.657620577591152132e-07
2.800276779546953865e+00 6.933498329924888571e-07
2.802068849237385084e+00 6.693871346531071034e-07
2.803862065783651936e+00 6.969665867293087914e-07
2.805656429919701544e+00 6.730090778036713748e-07
2.807451942379950438e+00 7.005802060281790889e-07
2.809248603899275221e+00 6.766279016006438748e-07
2.811046415213036997e+00 7.041907052545471890e-07
2.812845377057052954e+00 6.802436204016897161e-07
2.814645490167624775e+00 7.077980987418530621e-07
2.816446755281513337e+00 6.838562485323246640e-07
2.818249173135961350e+00 7.114024007912220539e-07
2.820052744468673822e+00 6.874658002859542059e-07
2.821857470017837599e+00 7.150036256719427180e-07
2.823663350522101378e+00 6.910722899239234205e-07
2.825470386720598359e+00 7.186017876210824746e-07
2.827278579352921817e+00 6.946757316758276269e-07
2.829087929159151305e+00 7.221969008440598876e-07
2.830898436879828228e+00 6.982761397391250790e-07
2.832710103255976275e+00 7.257889795142453935e-07
2.834522929029092531e+00 7.018735282799785986e-07
2.836336914941144371e+00 7.293780377734568167e-07
2.838152061734573461e+00 7.054679114321855606e-07
2.839968370152301524e+00 7.329640897318099734e-07
2.841785840937727237e+00 7.090593032986446372e-07
2.843604474834717788e+00 7.365471494676879669e-07
2.845424272587617320e+00 7.126477179500431079e-07
2.847245234941252257e+00 7.401272310282047263e-07
2.849067362640924639e+00 7.162331694261887132e-07
2.850890656432405468e+00 7.437043484288976395e-07
2.852715117061955130e+00 7.198156717351130704e-07
2.854540745276298530e+00 7.472785156539651459e-07
2.856367541822652178e+00 7.233952388537662404e-07
2.858195507448696659e+00 7.508497466564575307e-07
2.860024642902604608e+00 7.269718847278248745e-07
2.861854948933014509e+00 7.544180553579728396e-07
2.863686426289057341e+00 7.305456232716315462e-07
2.865519075720329933e+00 7.579834556492544612e-07
2.867352897976921611e+00 7.341164683687938151e-07
2.869187893809389767e+00 7.615459613898699952e-07
2.871024063968782958e+00 7.376844338714533428e-07
2.872861409206620920e+00 7.651055864084195168e-07
2.874699930274910109e+00 7.412495336013702019e-07
2.876539627926141485e+00 7.686623445028083213e-07
2.878380502913278960e+00 7.448117813489464580e-07
2.880222555989769617e+00 7.722162494396321896e-07
2.882065787909548149e+00 7.483711908742365743e-07
2.883910199427032417e+00 7.757673149554062220e-07
2.885755791297116790e+00 7.519277759063411480e-07
2.887602564275178363e+00 7.793155547553041348e-07
2.889450519117084060e+00 7.554815501437890279e-07
2.891299656579183974e+00 7.828609825146137808e-07
2.893149977418307373e+00 7.590325272545596548e-07
2.895001482391766690e+00 7.864036118773492859e-07
2.896854172257365523e+00 7.625807208762649620e-07
2.898708047773392416e+00 7.899434564577733791e-07
2.900563109698611974e+00 7.661261446158617016e-07
2.902419358792286630e+00 7.934805298392381219e-07
2.904276795814153100e+00 7.696688120503601994e-07
2.906135421524445483e+00 7.970148455752361818e-07
2.907995236683872609e+00 7.732087367260693307e-07
2.909856242053642461e+00 8.005464171887172775e-07
2.911718438395437758e+00 7.767459321595155515e-07
2.913581826471440817e+00 8.040752581726107974e-07
2.915446407044310906e+00 7.802804118368677627e-07
2.917312180877202010e+00 8.076013819898755633e-07
2.919179148733757945e+00 7.838121892144808937e-07
2.921047311378105693e+00 8.111248020732045333e-07
2.922916669574859849e+00 7.873412777184513157e-07
2.924787224089131499e+00 8.146455318256618764e-07
2.926658975686521114e+00 7.908676907453545021e-07
2.928531925133112335e+00 8.181635846202045050e-07
2.930406073195479966e+00 7.943914416615483434e-07
2.932281420640695746e+00 8.216789738002108353e-07
2.934157968236320801e+00 7.979125438040791548e-07
2.936035716750402980e+00 8.251917126791303269e-07
2.937914666951480402e+00 8.014310104798619604e-07
2.939794819608589904e+00 8.287018145410817003e-07
2.941676175491260370e+00 8.049468549667123909e-07
2.943558735369503854e+00 8.322092926402349202e-07
2.945442500013837339e+00 8.084600905125739777e-07
2.947327470195258758e+00 8.357141602015572201e-07
2.949213646685272305e+00 8.119707303358966710e-07
2.951101030255861790e+00 8.392164304205361222e-07
2.952989621679519949e+00 8.154787876261000608e-07
2.954879421729219136e+00 8.427161164632274007e-07
2.956770431178440628e+00 8.189842755429634071e-07
2.958662650801147542e+00 8.462132314664141125e-07
2.960556081371809700e+00 8.224872072170937319e-07
2.962450723665382313e+00 8.497077885376909823e-07
2.964346578457327297e+00 8.259875957500541443e-07
2.966243646523590627e+00 8.531998007556078696e-07
2.968141928640624538e+00 8.294854542142260921e-07
2.970041425585378203e+00 8.566892811695889821e-07
2.971942138135291511e+00 8.329807956529081467e-07
2.973844067068301733e+00 8.601762427997758577e-07
2.975747213162851512e+00 8.364736330805376084e-07
2.977651577197879540e+00 8.636606986379968989e-07
2.979557159952817891e+00 8.399639794825983913e-07
2.981463962207598239e+00 8.671426616465190587e-07
2.983371984742656302e+00 8.434518478157998534e-07
2.985281228338927839e+00 8.706221447593873166e-07
2.987191693777838886e+00 8.469372510079485765e-07
2.989103381841327955e+00 8.740991608816339740e-07
2.991016293311822505e+00 8.504202019584684452e-07
2.992930428972261137e+00 8.775737228895999970e-07
2.994845789606072728e+00 8.539007135379359427e-07
2.996762375997199079e+00 8.810458436312965934e-07
2.998680188930072266e+00 8.573787985884101766e-07
3.000599229189637729e+00 8.845155359259408274e-07
3.002519497561331185e+00 8.608544699235620508e-07
3.004440994831103939e+00 8.879828125645131786e-07
3.006363721785397125e+00 8.643277403286486433e-07
3.008287679211167909e+00 8.914476863094743155e-07
3.010212867895864619e+00 8.677986225603418937e-07
3.012139288627448064e+00 8.949101698951254021e-07
3.014066942194385312e+00 8.712671293475486368e-07
3.015995829385640370e+00 8.983702760273197893e-07
3.017925950990681727e+00 8.747332733904515494e-07
3.019857307799490354e+00 9.018280173838814488e-07
3.021789900602552148e+00 8.781970673615330018e-07
3.023723730190852610e+00 9.052834066145373167e-07
3.025658797355884833e+00 8.816585239046666147e-07
3.027595102889652612e+00 9.087364563409947966e-07
3.029532647584668226e+00 8.851176556363455629e-07
3.031471432233940000e+00 9.121871791567463073e-07
3.033411457630998065e+00 8.885744751447597329e-07
3.035352724569867267e+00 9.156355876277097449e-07
3.037295233845092923e+00 8.920289949903628115e-07
3.039238986251715957e+00 9.190816942917874970e-07
3.041183982585299095e+00 8.954812277055476603e-07
3.043130223641901999e+00 9.225255116591271165e-07
3.045077710218105693e+00 8.989311857955074307e-07
3.047026443110989025e+00 9.259670522121806143e-07
3.048976423118152201e+00 9.023788817371703140e-07
3.050927651037695032e+00 9.294063284057315641e-07
3.052880127668239574e+00 9.058243279802958141e-07
3.054833853808907040e+00 9.328433526670342277e-07
3.056788830259338230e+00 9.092675369469001408e-07
3.058745057819687307e+00 9.362781373959337278e-07
3.060702537290613368e+00 9.127085210315138145e-07
3.062661269473287540e+00 9.397106949645777390e-07
3.064621255169400982e+00 9.161472926014960209e-07
3.066582495181157331e+00 9.431410377180201049e-07
3.068544990311266929e+00 9.195838639965857894e-07
3.070508741362954375e+00 9.465691779735878925e-07
3.072473749139964738e+00 9.230182475293678613e-07
3.074440014446556457e+00 9.499951280219595595e-07
3.076407538087494675e+00 9.264504554851814222e-07
3.078376320868071225e+00 9.534189001261349620e-07
3.080346363594079762e+00 9.298805001223705055e-07
3.082317667071845513e+00 9.568405065221931315e-07
3.084290232108192864e+00 9.333083936719975903e-07
3.086264059510477775e+00 9.602599594191337737e-07
3.088239150086560691e+00 9.367341483381923664e-07
3.090215504644829192e+00 9.636772709989467255e-07
3.092193123994178450e+00 9.401577762981129828e-07
3.094172008944031216e+00 9.670924534167635736e-07
3.096152160304318279e+00 9.435792897021101606e-07
3.098133578885498896e+00 9.705055188007108002e-07
3.100116265498539914e+00 9.469987006734886470e-07
3.102100220954936649e+00 9.739164792523216531e-07
3.104085446066702669e+00 9.504160213092552515e-07
3.106071941646365797e+00 9.773253468462320604e-07
3.108059708506973884e+00 9.538312636790920300e-07
3.110048747462100582e+00 9.807321336304364347e-07
3.112039059325841350e+00 9.572444398266284227e-07
3.114030644912805013e+00 9.841368516264077400e-07
3.116023505038122199e+00 9.606555617683541929e-07
3.118017640517452893e+00 9.875395128289045800e-07
3.120013052166977108e+00 9.640646414949518098e-07
3.122009740803391775e+00 9.909401292064167373e-07
3.124007707243916077e+00 9.674716909698053533e-07
3.126006952306299436e+00 9.943387127007467392e-07
3.128007476808813081e+00 9.708767221307752594e-07
3.130009281570243829e+00 9.977352752276199332e-07
3.132012367409914511e+00 9.742797468888017746e-07
3.134016735147659993e+00 1.001129828676310310e-06
3.136022385603851603e+00 9.776807771287310250e-07
3.138029319599373590e+00 1.004522384909839345e-06
3.140037537955648883e+00 9.810798247092891818e-07
3.142047041494612447e+00 1.007912955765147310e-06
3.144057831038737927e+00 9.844769014630350272e-07
3.146069907411012778e+00 1.011301553052902692e-06
3.148083271434961805e+00 9.878720191963438611e-07
3.150097923934634725e+00 1.014688188558034339e-06
3.152113865734603948e+00 9.912651896897823129e-07
3.154131097659969463e+00 1.018072874038968498e-06
3.156149620536364164e+00 9.946564246977242121e-07
3.158169435189951191e+00 1.021455621228911011e-06
3.160190542447414597e+00 9.980457359487220125e-07
3.162212943135968235e+00 1.024836441834378134e-06
3.164236638083361974e+00 1.001433135145650576e-06
3.166261628117874594e+00 1.028215347536838087e-06
3.168287914068309341e+00 1.004818633965454756e-06
3.170315496763999263e+00 1.031592349991401758e-06
3.172344377034814311e+00 1.008202244059486306e-06
3.174374555711156898e+00 1.034967460827978260e-06
3.176406033623949465e+00 1.011583977053210170e-06
3.178438811604660241e+00 1.038340691650491642e-06
3.180472890485276150e+00 1.014963844546741078e-06
3.182508271098330344e+00 1.041712054037489270e-06
3.184544954276874673e+00 1.018341858114650848e-06
3.186582940854508106e+00 1.045081559541968396e-06
3.188622231665348750e+00 1.021718029305817186e-06
3.190662827544062274e+00 1.048449219691474838e-06
3.192704729325836599e+00 1.025092369643940380e-06
3.194747937846404540e+00 1.051815045988136860e-06
3.196792453942023826e+00 1.028464890627257427e-06
3.198838278449497530e+00 1.055179049908772961e-06
3.200885412206153191e+00 1.031835603728741717e-06
3.202933856049863692e+00 1.058541242904933585e-06
3.204983610819037043e+00 1.035204520396186681e-06
3.207034677352612384e+00 1.061901636402911926e-06
3.209087056490064871e+00 1.038571652051814248e-06
3.211140749071414113e+00 1.065260241804040809e-06
3.213195755937217069e+00 1.041937010093496692e-06
3.215252077928562713e+00 1.068617070484163300e-06
3.217309715887076926e+00 1.045300605893176067e-06
3.219368670654931375e+00 1.071972133794526743e-06
3.221428943074837292e+00 1.048662450798648693e-06
3.223490533990034823e+00 1.075325443061098572e-06
3.225553444244316115e+00 1.052022556131944996e-06
3.227617674682002225e+00 1.078677009584990677e-06
3.229683226147965769e+00 1.055380933190757393e-06
3.231750099487606942e+00 1.082026844642484385e-06
3.233818295546882382e+00 1.058737593247701888e-06
3.235887815172274085e+00 1.085374959485176793e-06
3.237958659210820045e+00 1.062092547550729312e-06
3.240030828510088501e+00 1.088721365339595572e-06
3.242104323918201025e+00 1.065445807323032570e-06
3.244179146283809878e+00 1.092066073407849282e-06
3.246255296456123318e+00 1.068797383763189151e-06
3.248332775284881624e+00 1.095409094867378979e-06
3.250411583620374856e+00 1.072147288044989610e-06
3.252491722313441525e+00 1.098750440870881130e-06
3.254573192215455268e+00 1.075495531317994489e-06
3.256655994178335511e+00 1.102090122546630764e-06
3.258740129054554124e+00 1.078842124707010427e-06
3.260825597697126543e+00 1.105428150998585649e-06
3.262912400959609549e+00 1.082187079312472595e-06
3.265000539696105264e+00 1.108764537305914714e-06
3.267090014761269146e+00 1.085530406210523895e-06
3.269180827010302881e+00 1.112099292523914533e-06
3.271272977298947726e+00 1.088872116452883035e-06
3.273366466483502712e+00 1.115432427683111259e-06
3.275461295420804664e+00 1.092212221067069836e-06
3.277557464968249068e+00 1.118763953790172247e-06
3.279654975983769649e+00 1.095550731056295548e-06
3.281753829325860128e+00 1.122093881827241130e-06
3.283854025853552461e+00 1.098887657399760150e-06
3.285955566426439045e+00 1.125422222752664995e-06
3.288058451904651847e+00 1.102223011052482316e-06
3.290162683148885492e+00 1.128748987500342386e-06
3.292268261020370623e+00 1.105556802945354468e-06
3.294375186380904541e+00 1.132074186980559952e-06
3.296483460092821893e+00 1.108889043985373592e-06
3.298593083019019101e+00 1.135397832079264853e-06
3.300704056022944588e+00 1.112219745055797730e-06
3.302816379968593008e+00 1.138719933658690927e-06
3.304930055720512350e+00 1.115548917015445906e-06
3.307045084143809710e+00 1.142040502557222314e-06
3.309161466104145966e+00 1.118876570699951098e-06
3.311279202467730443e+00 1.145359549589263866e-06
3.313398294101324471e+00 1.122202716920675827e-06
3.315518741872253816e+00 1.148677085545736658e-06
3.317640546648396693e+00 1.125527366465614244e-06
3.319763709298177989e+00 1.151993121193564472e-06
3.321888230690591026e+00 1.128850530098845162e-06
3.324014111695172691e+00 1.155307667276310136e-06
3.326141353182029192e+00 1.132172218560939898e-06
3.328269956021810305e+00 1.158620734513619653e-06
3.330399921085736459e+00 1.135492442568901291e-06
3.332531249245571647e+00 1.161932333602005501e-06
3.334663941373652296e+00 1.138811212816288424e-06
3.336797998342858840e+00 1.165242475214126013e-06
3.338933421026643256e+00 1.142128539973027951e-06
3.341070210299005083e+00 1.168551169999386140e-06
3.343208367034514072e+00 1.145444434685814105e-06
3.345347892108288423e+00 1.171858428583773970e-06
3.347488786396014326e+00 1.148758907578054700e-06
3.349631050773940633e+00 1.175164261570190440e-06
3.351774686118868640e+00 1.152071969249509874e-06
3.353919693308160976e+00 1.178468679537635968e-06
3.356066073219749590e+00 1.155383630277174061e-06
3.358213826732126872e+00 1.181771693042632625e-06
3.360362954724341211e+00 1.158693901214412015e-06
3.362513458076003658e+00 1.185073312617909960e-06
3.364665337667295031e+00 1.162002792591807751e-06
3.366818594378958807e+00 1.188373548773646541e-06
3.368973229092297128e+00 1.165310314916596611e-06
3.371129242689173022e+00 1.191672411996313756e-06
3.373286636052023280e+00 1.168616478673142775e-06
3.375445410063849128e+00 1.194969912750141600e-06
3.377605565608204685e+00 1.171921294322687270e-06
3.379767103569226272e+00 1.198266061475589784e-06
3.381930024831599102e+00 1.175224772303717702e-06
3.384094330280591034e+00 1.201560868590815003e-06
3.386260020802021042e+00 1.178526923031644053e-06
3.388427097282289413e+00 1.204854344490840426e-06
3.390595560608348880e+00 1.181827756899193185e-06
3.392765411667735709e+00 1.208146499547862321e-06
3.394936651348537726e+00 1.185127284276206823e-06
3.397109280539424070e+00 1.211437344111481925e-06
3.399283300129630980e+00 1.188425515509977406e-06
3.401458711008957359e+00 1.214726888508432704e-06
3.403635514067770096e+00 1.191722460924710643e-06
3.405813710197015620e+00 1.218015143042884438e-06
3.407993300288208793e+00 1.195018130822650372e-06
3.410174285233426694e+00 1.221302117996235062e-06
3.412356665925321941e+00 1.198312535482721826e-06
