# Psi stats weights for clustering in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      U(theta)
1.372164297746803596e+00 2.504633537934053766e-05
1.373042430246504964e+00 2.504303573040082319e-05
1.373921124717313091e+00 2.503973416814461183e-05
1.374800381518864967e+00 2.503643069159421411e-05
1.375680201011033832e+00 2.503312529977179827e-05
1.376560583553916750e+00 2.502981799169909884e-05
1.377441529507847706e+00 2.502650876639742346e-05
1.378323039233385394e+00 2.502319762288786971e-05
1.379205113091324542e+00 2.501988456019161309e-05
1.380087751442685695e+00 2.501656957732856872e-05
1.380970954648725657e+00 2.501325267331935644e-05
1.381854723070927271e+00 2.500993384718329168e-05
1.382739057071009414e+00 2.500661309794023873e-05
1.383623957010917671e+00 2.500329042460933343e-05
1.384509423252834770e+00 2.499996582620935250e-05
1.385395456159169481e+00 2.499663930175891679e-05
1.386282056092566606e+00 2.499331085027615247e-05
1.387169223415902986e+00 2.498998047077873510e-05
1.388056958492285053e+00 2.498664816228461809e-05
1.388945261685051502e+00 2.498331392381102976e-05
1.389834133357776613e+00 2.497997775437471392e-05
1.390723573874267149e+00 2.497663965299217048e-05
1.391613583598558357e+00 2.497329961867985525e-05
1.392504162894924402e+00 2.496995765045386832e-05
1.393395312127866603e+00 2.496661374732959149e-05
1.394287031662125198e+00 2.496326790832258951e-05
1.395179321862668242e+00 2.495992013244760721e-05
1.396072183094703600e+00 2.495657041871941992e-05
1.396965615723666287e+00 2.495321876615264709e-05
1.397859620115231127e+00 2.494986517376096970e-05
1.398754196635301872e+00 2.494650964055838716e-05
1.399649345650021193e+00 2.494315216555808578e-05
1.400545067525761134e+00 2.493979274777353305e-05
1.401441362629133325e+00 2.493643138621706484e-05
1.402338231326979212e+00 2.493306807990147104e-05
1.403235673986379384e+00 2.492970282783854200e-05
1.404133690974644910e+00 2.492633562904056956e-05
1.405032282659326670e+00 2.492296648251856822e-05
1.405931449408205580e+00 2.491959538728420636e-05
1.406831191589302366e+00 2.491622234234793946e-05
1.407731509570872674e+00 2.491284734672052112e-05
1.408632403721405302e+00 2.490947039941213912e-05
1.409533874409625076e+00 2.490609149943277798e-05
1.410435922004495080e+00 2.490271064579203933e-05
1.411338546875215316e+00 2.489932783749899966e-05
1.412241749391216938e+00 2.489594307356282016e-05
1.413145529922173571e+00 2.489255635299216058e-05
1.414049888837990210e+00 2.488916767479532489e-05
1.414954826508813435e+00 2.488577703798035620e-05
1.415860343305021640e+00 2.488238444155489444e-05
1.416766439597235472e+00 2.487898988452632201e-05
1.417673115756307167e+00 2.487559336590193325e-05
1.418580372153332547e+00 2.487219488468820255e-05
1.419488209159638581e+00 2.486879443989168225e-05
1.420396627146795820e+00 2.486539203051854179e-05
1.421305626486606632e+00 2.486198765557453053e-05
1.422215207551117411e+00 2.485858131406529955e-05
1.423125370712607030e+00 2.485517300499577825e-05
1.424036116343597724e+00 2.485176272737106546e-05
1.424947444816845099e+00 2.484835048019558236e-05
1.425859356505348341e+00 2.484493626247367900e-05
1.426771851782340228e+00 2.484152007320929544e-05
1.427684931021297565e+00 2.483810191140593471e-05
1.428598594595930971e+00 2.483468177606709980e-05
1.429512842880195755e+00 2.483125966619560254e-05
1.430427676248280822e+00 2.482783558079407858e-05
1.431343095074618654e+00 2.482440951886517711e-05
1.432259099733881547e+00 2.482098147941070370e-05
1.433175690600978713e+00 2.481755146143249777e-05
1.434092868051058955e+00 2.481411946393196168e-05
1.435010632459514879e+00 2.481068548591016577e-05
1.435928984201978231e+00 2.480724952636826169e-05
1.436847923654317460e+00 2.480381158430619150e-05
1.437767451192647261e+00 2.480037165872462236e-05
1.438687567193317696e+00 2.479692974862318124e-05
1.439608272032924186e+00 2.479348585300151885e-05
1.440529566088298630e+00 2.479003997085881493e-05
1.441451449736519175e+00 2.478659210119420181e-05
1.442373923354900001e+00 2.478314224300597494e-05
1.443296987321001978e+00 2.477969039529285327e-05
1.444220642012622235e+00 2.477623655705250545e-05
1.445144887807805478e+00 2.477278072728293556e-05
1.446069725084832225e+00 2.476932290498141243e-05
1.446995154222231239e+00 2.476586308914497791e-05
1.447921175598767096e+00 2.476240127877042988e-05
1.448847789593453506e+00 2.475893747285430198e-05
1.449774996585540210e+00 2.475547167039272801e-05
1.450702796954525864e+00 2.475200387038166902e-05
1.451631191080145600e+00 2.474853407181632368e-05
1.452560179342382796e+00 2.474506227369227017e-05
1.453489762121463524e+00 2.474158847500439887e-05
1.454419939797854111e+00 2.473811267474722067e-05
1.455350712752264464e+00 2.473463487191508386e-05
1.456282081365651404e+00 2.473115506550202500e-05
1.457214046019215337e+00 2.472767325450160632e-05
1.458146607094395586e+00 2.472418943790742732e-05
1.459079764972882387e+00 2.472070361471265720e-05
1.460013520036604229e+00 2.471721578390979771e-05
1.460947872667739622e+00 2.471372594449132686e-05
1.461882823248705776e+00 2.471023409544968204e-05
1.462818372162170366e+00 2.470674023577657216e-05
1.463754519791040432e+00 2.470324436446358078e-05
1.464691266518473922e+00 2.469974648050172903e-05
1.465628612727868152e+00 2.469624658288235652e-05
1.466566558802870901e+00 2.469274467059593889e-05
1.467505105127370646e+00 2.468924074263273495e-05
1.468444252085506996e+00 2.468573479798298316e-05
1.469384000061659368e+00 2.468222683563594283e-05
1.470324349440459200e+00 2.467871685458176772e-05
1.471265300606778181e+00 2.467520485380903273e-05
1.472206853945740024e+00 2.467169083230667191e-05
1.473149009842709578e+00 2.466817478906327030e-05
1.474091768683301718e+00 2.466465672306711145e-05
1.475035130853379117e+00 2.466113663330586560e-05
1.475979096739048035e+00 2.465761451876739277e-05
1.476923666726661644e+00 2.465409037843880756e-05
1.477868841202823358e+00 2.465056421130729235e-05
1.478814620554384618e+00 2.464703601635940273e-05
1.479761005168439114e+00 2.464350579258150790e-05
1.480707995432334556e+00 2.463997353895990933e-05
1.481655591733660904e+00 2.463643925448017664e-05
1.482603794460261692e+00 2.463290293812798451e-05
1.483552604000222930e+00 2.462936458888829606e-05
1.484502020741884643e+00 2.462582420574630147e-05
1.485452045073829774e+00 2.462228178768632690e-05
1.486402677384895732e+00 2.461873733369279003e-05
1.487353918064163061e+00 2.461519084274984423e-05
1.488305767500966770e+00 2.461164231384075520e-05
1.489258226084885450e+00 2.460809174594931381e-05
1.490211294205752823e+00 2.460453913805843676e-05
1.491164972253646415e+00 2.460098448915105433e-05
1.492119260618898657e+00 2.459742779820938866e-05
1.493074159692086456e+00 2.459386906421586182e-05
1.494029669864042731e+00 2.459030828615229954e-05
1.494985791525843766e+00 2.458674546300044285e-05
1.495942525068821416e+00 2.458318059374117899e-05
1.496899870884557560e+00 2.457961367735599149e-05
1.497857829364881876e+00 2.457604471282548976e-05
1.498816400901874513e+00 2.457247369912982579e-05
1.499775585887869855e+00 2.456890063524937859e-05
1.500735384715452980e+00 2.456532552016379195e-05
1.501695797777456320e+00 2.456174835285261139e-05
1.502656825466968993e+00 2.455816913229515205e-05
1.503618468177326140e+00 2.455458785747029538e-05
1.504580726302120919e+00 2.455100452735653319e-05
1.505543600235191182e+00 2.454741914093244541e-05
1.506507090370634350e+00 2.454383169717594447e-05
1.507471197102792759e+00 2.454024219506491572e-05
1.508435920826267873e+00 2.453665063357628567e-05
1.509401261935907179e+00 2.453305701168795658e-05
1.510367220826817736e+00 2.452946132837626204e-05
1.511333797894352404e+00 2.452586358261793544e-05
1.512300993534123617e+00 2.452226377338932728e-05
1.513268808141990718e+00 2.451866189966623243e-05
1.514237242114072624e+00 2.451505796042444577e-05
1.515206295846735829e+00 2.451145195463941317e-05
1.516175969736605955e+00 2.450784388128611973e-05
1.517146264180557313e+00 2.450423373933935067e-05
1.518117179575722009e+00 2.450062152777376243e-05
1.519088716319486387e+00 2.449700724556346258e-05
1.520060874809488149e+00 2.449339089168238253e-05
1.521033655443619681e+00 2.448977246510414534e-05
1.522007058620030939e+00 2.448615196480214031e-05
1.522981084737126345e+00 2.448252938974948567e-05
1.523955734193561007e+00 2.447890473891880161e-05
1.524931007388251603e+00 2.447527801128277609e-05
1.525906904720363499e+00 2.447164920581333471e-05
1.526883426589323411e+00 2.446801832148234212e-05
1.527860573394808297e+00 2.446438535726169004e-05
1.528838345536756238e+00 2.446075031212250451e-05
1.529816743415356006e+00 2.445711318503562015e-05
1.530795767431057719e+00 2.445347397497210539e-05
1.531775417984561960e+00 2.444983268090241202e-05
1.532755695476832436e+00 2.444618930179639211e-05
1.533736600309082210e+00 2.444254383662413152e-05
1.534718132882788577e+00 2.443889628435512660e-05
1.535700293599678190e+00 2.443524664395863987e-05
1.536683082861742156e+00 2.443159491440372383e-05
1.537666501071221825e+00 2.442794109465905148e-05
1.538650548630623005e+00 2.442428518369302480e-05
1.539635225942701968e+00 2.442062718047399153e-05
1.540620533410479442e+00 2.441696708396962518e-05
1.541606471437227732e+00 2.441330489314736210e-05
1.542593040426483819e+00 2.440964060697473688e-05
1.543580240782036039e+00 2.440597422441859635e-05
1.544568072907936296e+00 2.440230574444573648e-05
1.545556537208494952e+00 2.439863516602238405e-05
1.546545634088277943e+00 2.439496248811478957e-05
1.547535363952110110e+00 2.439128770968908833e-05
1.548525727205078528e+00 2.438761082971035855e-05
1.549516724252529620e+00 2.438393184714413242e-05
1.550508355500064051e+00 2.438025076095544073e-05
1.551500621353548937e+00 2.437656757010895850e-05
1.552493522219104749e+00 2.437288227356892704e-05
1.553487058503117746e+00 2.436919487029977067e-05
1.554481230612228426e+00 2.436550535926530720e-05
1.555476038953343298e+00 2.436181373942894788e-05
1.556471483933623778e+00 2.435812000975423269e-05
1.557467565960496847e+00 2.435442416920399013e-05
1.558464285441645503e+00 2.435072621674104867e-05
1.559461642785018753e+00 2.434702615132769809e-05
1.560459638398820958e+00 2.434332397192624849e-05
1.561458272691523819e+00 2.433961967749857967e-05
1.562457546071854164e+00 2.433591326700644270e-05
1.563457458948806833e+00 2.433220473941073145e-05
1.564458011731631792e+00 2.432849409367296656e-05
1.565459204829847462e+00 2.432478132875370649e-05
1.566461038653228055e+00 2.432106644361328604e-05
1.567463513611814241e+00 2.431734943721236531e-05
1.568466630115910254e+00 2.431363030851052355e-05
1.569470388576078346e+00 2.430990905646719435e-05
1.570474789403144555e+00 2.430618568004222463e-05
1.571479833008200711e+00 2.430246017819460413e-05
1.572485519802601317e+00 2.429873254988286857e-05
1.573491850197960007e+00 2.429500279406589247e-05
1.574498824606159975e+00 2.429127090970175078e-05
1.575506443439340876e+00 2.428753689574836936e-05
1.576514707109913704e+00 2.428380075116352499e-05
1.577523616030546583e+00 2.428006247490479115e-05
1.578533170614177639e+00 2.427632206592901968e-05
1.579543371274003238e+00 2.427257952319353672e-05
1.580554218423490864e+00 2.426883484565443854e-05
1.581565712476365571e+00 2.426508803226817379e-05
1.582577853846623750e+00 2.426133908199109960e-05
1.583590642948521143e+00 2.425758799377868206e-05
1.584604080196583720e+00 2.425383476658645840e-05
1.585618166005597462e+00 2.425007939936978964e-05
1.586632900790617695e+00 2.424632189108352862e-05
1.587648284966965750e+00 2.424256224068226727e-05
1.588664318950225862e+00 2.423880044712062464e-05
1.589681003156247607e+00 2.423503650935250825e-05
1.590698338001150569e+00 2.423127042633186631e-05
1.591716323901319896e+00 2.422750219701248097e-05
1.592734961273404748e+00 2.422373182034731449e-05
1.593754250534320072e+00 2.421995929528965777e-05
1.594774192101251709e+00 2.421618462079192077e-05
1.595794786391651954e+00 2.421240779580700138e-05
1.596816033823237335e+00 2.420862881928710967e-05
1.597837934813991057e+00 2.420484769018395766e-05
1.598860489782167882e+00 2.420106440744932853e-05
1.599883699146290139e+00 2.419727897003482589e-05
1.600907563325142169e+00 2.419349137689110127e-05
1.601932082737784313e+00 2.418970162696954822e-05
1.602957257803537372e+00 2.418590971922058449e-05
1.603983088941997259e+00 2.418211565259446521e-05
1.605009576573022567e+00 2.417831942604134726e-05
1.606036721116746113e+00 2.417452103851087250e-05
1.607064522993563838e+00 2.417072048895283189e-05
1.608092982624147238e+00 2.416691777631618969e-05
1.609122100429429381e+00 2.416311289955025234e-05
1.610151876830619333e+00 2.415930585760348603e-05
1.611182312249194393e+00 2.415549664942454332e-05
1.612213407106898755e+00 2.415168527396131779e-05
1.613245161825746621e+00 2.414787173016197410e-05
1.614277576828025751e+00 2.414405601697427033e-05
1.615310652536293246e+00 2.414023813334541566e-05
1.616344389373374213e+00 2.413641807822250072e-05
1.617378787762364212e+00 2.413259585055268727e-05
1.618413848126632582e+00 2.412877144928229003e-05
1.619449570889819778e+00 2.412494487335751871e-05
1.620485956475834044e+00 2.412111612172477274e-05
1.621523005308854737e+00 2.411728519332969939e-05
1.622560717813336550e+00 2.411345208711788832e-05
1.623599094414005073e+00 2.410961680203455991e-05
1.624638135535853234e+00 2.410577933702494130e-05
1.625677841604152407e+00 2.410193969103335498e-05
1.626718213044439310e+00 2.409809786300470624e-05
1.627759250282529768e+00 2.409425385188296859e-05
1.628800953744505842e+00 2.409040765661237308e-05
1.629843323856728254e+00 2.408655927613619188e-05
1.630886361045824406e+00 2.408270870939829012e-05
1.631930065738701474e+00 2.407885595534167231e-05
1.632974438362532199e+00 2.407500101290931926e-05
1.634019479344770875e+00 2.407114388104380183e-05
1.635065189113137585e+00 2.406728455868765358e-05
1.636111568095633295e+00 2.406342304478285921e-05
1.637158616720525650e+00 2.405955933827144748e-05
1.638206335416361847e+00 2.405569343809509135e-05
1.639254724611963754e+00 2.405182534319492851e-05
1.640303784736423243e+00 2.404795505251224570e-05
1.641353516219107522e+00 2.404408256498801456e-05
1.642403919489662023e+00 2.404020787956244779e-05
1.643454994978006622e+00 2.403633099517617146e-05
1.644506743114333203e+00 2.403245191076917465e-05
1.645559164329109203e+00 2.402857062528149050e-05
1.646612259053080507e+00 2.402468713765227800e-05
1.647666027717268777e+00 2.402080144682118066e-05
1.648720470752966794e+00 2.401691355172719822e-05
1.649775588591749553e+00 2.401302345130896452e-05
1.650831381665462061e+00 2.400913114450536751e-05
1.651887850406231761e+00 2.400523663025432952e-05
1.652944995246456328e+00 2.400133990749414218e-05
1.654002816618817207e+00 2.399744097516252452e-05
1.655061314956265406e+00 2.399353983219681952e-05
1.656120490692035707e+00 2.398963647753467166e-05
1.657180344259634230e+00 2.398573091011265820e-05
1.658240876092850424e+00 2.398182312886798316e-05
1.659302086625744854e+00 2.397791313273701713e-05
1.660363976292662525e+00 2.397400092065591042e-05
1.661426545528220000e+00 2.397008649156086082e-05
1.662489794767316731e+00 2.396616984438760530e-05
1.663553724445130610e+00 2.396225097807136925e-05
1.664618334997114646e+00 2.395832989154771345e-05
1.665683626859000510e+00 2.395440658375184973e-05
1.666749600466801873e+00 2.395048105361805479e-05
1.667816256256811736e+00 2.394655330008122198e-05
1.668883594665599102e+00 2.394262332207534337e-05
1.669951616130011862e+00 2.393869111853461776e-05
1.671020321087181237e+00 2.393475668839292202e-05
1.672089709974517779e+00 2.393082003058352660e-05
1.673159783229707376e+00 2.392688114403996618e-05
1.674230541290722796e+00 2.392294002769497586e-05
1.675301984595809479e+00 2.391899668048149064e-05
1.676374113583501524e+00 2.391505110133217108e-05
1.677446928692605477e+00 2.391110328917913226e-05
1.678520430362216542e+00 2.390715324295450956e-05
1.679594619031703262e+00 2.390320096159002843e-05
1.680669495140723058e+00 2.389924644401721440e-05
1.681745059129206910e+00 2.389528968916757607e-05
1.682821311437375122e+00 2.389133069597203248e-05
1.683898252505722226e+00 2.388736946336142140e-05
1.684975882775032074e+00 2.388340599026622820e-05
1.686054202686362746e+00 2.387944027561691114e-05
1.687133212681061201e+00 2.387547231834360664e-05
1.688212913200755949e+00 2.387150211737615972e-05
1.689293304687353725e+00 2.386752967164393766e-05
1.690374387583046367e+00 2.386355498007657544e-05
1.691456162330310153e+00 2.385957804160310152e-05
1.692538629371905579e+00 2.385559885515254100e-05
1.693621789150872692e+00 2.385161741965311261e-05
1.694705642110535093e+00 2.384763373403362460e-05
1.695790188694503486e+00 2.384364779722223130e-05
1.696875429346672570e+00 2.383965960814663645e-05
1.697961364511217486e+00 2.383566916573465896e-05
1.699047994632598035e+00 2.383167646891369424e-05
1.700135320155561569e+00 2.382768151661095472e-05
1.701223341525140098e+00 2.382368430775342585e-05
1.702312059186645410e+00 2.381968484126794060e-05
1.703401473585680836e+00 2.381568311608072547e-05
1.704491585168128598e+00 2.381167913111833560e-05
1.705582394380162237e+00 2.380767288530661124e-05
1.706673901668235294e+00 2.380366437757150785e-05
1.707766107479092410e+00 2.379965360683833033e-05
1.708859012259757559e+00 2.379564057203242090e-05
1.709952616457548924e+00 2.379162527207894895e-05
1.711046920520062908e+00 2.378760770590294835e-05
1.712141924895187906e+00 2.378358787242869065e-05
1.713237630031098302e+00 2.377956577058079298e-05
1.714334036376252923e+00 2.377554139928305594e-05
1.715431144379396811e+00 2.377151475745997470e-05
1.716528954489565884e+00 2.376748584403469932e-05
1.717627467156083387e+00 2.376345465793093214e-05
1.718726682828557006e+00 2.375942119807165722e-05
1.719826601956881529e+00 2.375538546337997042e-05
1.720927224991243509e+00 2.375134745277889645e-05
1.722028552382117716e+00 2.374730716519059267e-05
1.723130584580263580e+00 2.374326459953744682e-05
1.724233322036728744e+00 2.373921975474154510e-05
1.725336765202853284e+00 2.373517262972466539e-05
1.726440914530265713e+00 2.373112322340846021e-05
1.727545770470879427e+00 2.372707153471424326e-05
1.728651333476902252e+00 2.372301756256332147e-05
1.729757604000826676e+00 2.371896130587632754e-05
1.730864582495439397e+00 2.371490276357427363e-05
1.731972269413811327e+00 2.371084193457744684e-05
1.733080665209310256e+00 2.370677881780599536e-05
1.734189770335586855e+00 2.370271341217992508e-05
1.735299585246588672e+00 2.369864571661908602e-05
1.736410110396547690e+00 2.369457573004314527e-05
1.737521346239990772e+00 2.369050345137130911e-05
1.738633293231736987e+00 2.368642887952261781e-05
1.739745951826891401e+00 2.368235201341610147e-05
1.740859322480851512e+00 2.367827285197031249e-05
1.741973405649309470e+00 2.367419139410371174e-05
1.743088201788248970e+00 2.367010763873458057e-05
1.744203711353941699e+00 2.366602158478078017e-05
1.745319934802952222e+00 2.366193323116014125e-05
1.746436872592139755e+00 2.365784257679019636e-05
1.747554525178656171e+00 2.365374962058801388e-05
1.748672893019943109e+00 2.364965436147116023e-05
1.749791976573734420e+00 2.364555679835620574e-05
1.750911776298059941e+00 2.364145693015990370e-05
1.752032292651243273e+00 2.363735475579880070e-05
1.753153526091895786e+00 2.363325027418883010e-05
1.754275477078929946e+00 2.362914348424607433e-05
1.755398146071543986e+00 2.362503438488661243e-05
1.756521533529237233e+00 2.362092297502563576e-05
1.757645639911797009e+00 2.361680925357850506e-05
1.758770465679310169e+00 2.361269321946057772e-05
1.759896011292152673e+00 2.360857487158671644e-05
1.761022277211001574e+00 2.360445420887144849e-05
1.762149263896820806e+00 2.360033123022935197e-05
1.763276971810877614e+00 2.359620593457474071e-05
1.764405401414726571e+00 2.359207832082148808e-05
1.765534553170225118e+00 2.358794838788353182e-05
1.766664427539519577e+00 2.358381613467465721e-05
1.767795024985056029e+00 2.357968156010794479e-05
1.768926345969577651e+00 2.357554466309691219e-05
1.770058390956119609e+00 2.357140544255412494e-05
1.771191160408013943e+00 2.356726389739263310e-05
1.772324654788892895e+00 2.356312002652498529e-05
1.773458874562684029e+00 2.355897382886346583e-05
1.774593820193609339e+00 2.355482530332007107e-05
1.775729492146188360e+00 2.355067444880700741e-05
1.776865890885240828e+00 2.354652126423550549e-05
1.778003016875883580e+00 2.354236574851770734e-05
1.779140870583526102e+00 2.353820790056436924e-05
1.780279452473883195e+00 2.353404771928671165e-05
1.781418763012959872e+00 2.352988520359569754e-05
1.782558802667067344e+00 2.352572035240199850e-05
1.783699571902807701e+00 2.352155316461598117e-05
1.784841071187088568e+00 2.351738363914762596e-05
1.785983300987109557e+00 2.351321177490754347e-05
1.787126261770376479e+00 2.350903757080501953e-05
1.788269954004686690e+00 2.350486102575001084e-05
1.789414378158144192e+00 2.350068213865184050e-05
1.790559534699145638e+00 2.349650090841966222e-05
1.791705424096395216e+00 2.349231733396245012e-05
1.792852046818888212e+00 2.348813141418914783e-05
1.793999403335927001e+00 2.348394314800827210e-05
1.795147494117113940e+00 2.347975253432814654e-05
1.796296319632347815e+00 2.347555957205718622e-05
1.797445880351828285e+00 2.347136426010303374e-05
1.798596176746059649e+00 2.346716659737377216e-05
1.799747209285847749e+00 2.346296658277683740e-05
1.800898978442295517e+00 2.345876421521971280e-05
1.802051484686807425e+00 2.345455949360945820e-05
1.803204728491092812e+00 2.345035241685318087e-05
1.804358710327164550e+00 2.344614298385743921e-05
1.805513430667330610e+00 2.344193119352900505e-05
1.806668889984208493e+00 2.343771704477428433e-05
1.807825088750711906e+00 2.343350053649942546e-05
1.808982027440063423e+00 2.342928166761019403e-05
1.810139706525781600e+00 2.342506043701267747e-05
1.811298126481696080e+00 2.342083684361239741e-05
1.812457287781930715e+00 2.341661088631467218e-05
1.813617190900921550e+00 2.341238256402467104e-05
1.814777836313400616e+00 2.340815187564744128e-05
1.815939224494410587e+00 2.340391882008782012e-05
1.817101355919291450e+00 2.339968339625042115e-05
1.818264231063694503e+00 2.339544560303951241e-05
1.819427850403567470e+00 2.339120543935962955e-05
1.820592214415169385e+00 2.338696290411447479e-05
1.821757323575063259e+00 2.338271799620802815e-05
1.822923178360113194e+00 2.337847071454385629e-05
1.824089779247489274e+00 2.337422105802544118e-05
1.825257126714669553e+00 2.336996902555605473e-05
1.826425221239439178e+00 2.336571461603896885e-05
1.827594063299884386e+00 2.336145782837658808e-05
1.828763653374396725e+00 2.335719866147209283e-05
1.829933991941679050e+00 2.335293711422769115e-05
1.831105079480739306e+00 2.334867318554581807e-05
1.832276916470889416e+00 2.334440687432838346e-05
1.833449503391747282e+00 2.334013817947757841e-05
1.834622840723241444e+00 2.333586709989489945e-05
1.835796928945607753e+00 2.333159363448223951e-05
1.836971768539384042e+00 2.332731778214062416e-05
1.838147359985423002e+00 2.332303954177146184e-05
1.839323703764877083e+00 2.331875891227559177e-05
1.840500800359214928e+00 2.331447589255388367e-05
1.841678650250205163e+00 2.331019048150685490e-05
1.842857253919932825e+00 2.330590267803524642e-05
1.844036611850783602e+00 2.330161248103912496e-05
1.845216724525458707e+00 2.329731988941850982e-05
1.846397592426962220e+00 2.329302490207332883e-05
1.847579216038612415e+00 2.328872751790343187e-05
1.848761595844035766e+00 2.328442773580805558e-05
1.849944732327166053e+00 2.328012555468670427e-05
1.851128625972245922e+00 2.327582097343849598e-05
1.852313277263831992e+00 2.327151399096263348e-05
1.853498686686790409e+00 2.326720460615761140e-05
1.854684854726294851e+00 2.326289281792218527e-05
1.855871781867828529e+00 2.325857862515496154e-05
1.857059468597189733e+00 2.325426202675392662e-05
1.858247915400486949e+00 2.324994302161719230e-05
1.859437122764137085e+00 2.324562160864281614e-05
1.860627091174867465e+00 2.324129778672855078e-05
1.861817821119720717e+00 2.323697155477171518e-05
1.863009313086051444e+00 2.323264291167000098e-05
1.864201567561520223e+00 2.322831185632022571e-05
1.865394585034107822e+00 2.322397838761987773e-05
1.866588365992098986e+00 2.321964250446559836e-05
1.867782910924098871e+00 2.321530420575389681e-05
1.868978220319018169e+00 2.321096349038149231e-05
1.870174294666087089e+00 2.320662035724467047e-05
1.871371134454842267e+00 2.320227480523958470e-05
1.872568740175140301e+00 2.319792683326213774e-05
1.873767112317144656e+00 2.319357644020828650e-05
1.874966251371337655e+00 2.318922362497365249e-05
1.876166157828515368e+00 2.318486838645364377e-05
1.877366832179784506e+00 2.318051072354358367e-05
1.878568274916565972e+00 2.317615063513869730e-05
1.879770486530598639e+00 2.317178812013387430e-05
1.880973467513936681e+00 2.316742317742369266e-05
1.882177218358944915e+00 2.316305580590326564e-05
1.883381739558303014e+00 2.315868600446677479e-05
1.884587031605010843e+00 2.315431377200847282e-05
1.885793094992382457e+00 2.314993910742249383e-05
1.886999930214044330e+00 2.314556200960292111e-05
1.888207537763939348e+00 2.314118247744351948e-05
1.889415918136329253e+00 2.313680050983774880e-05
1.890625071825793313e+00 2.313241610567937727e-05
1.891834999327220768e+00 2.312802926386171230e-05
1.893045701135825265e+00 2.312363998327758696e-05
1.894257177747129983e+00 2.311924826282004439e-05
1.895469429656982285e+00 2.311485410138228356e-05
1.896682457361540619e+00 2.311045749785639217e-05
1.897896261357286729e+00 2.310605845113527105e-05
1.899110842141013888e+00 2.310165696011117728e-05
1.900326200209840222e+00 2.309725302367618161e-05
1.901542336061194716e+00 2.309284664072246997e-05
1.902759250192831875e+00 2.308843781014190981e-05
1.903976943102817510e+00 2.308402653082586715e-05
1.905195415289543837e+00 2.307961280166602987e-05
1.906414667251714601e+00 2.307519662155407906e-05
1.907634699488356844e+00 2.307077798938090302e-05
1.908855512498819573e+00 2.306635690403773900e-05
1.910077106782765544e+00 2.306193336441537026e-05
1.911299482840177699e+00 2.305750736940470201e-05
1.912522641171363391e+00 2.305307891789635827e-05
1.913746582276949493e+00 2.304864800878047177e-05
1.914971306657879735e+00 2.304421464094770378e-05
1.916196814815418259e+00 2.303977881328799729e-05
1.917423107251154279e+00 2.303534052469152231e-05
1.918650184466997644e+00 2.303089977404801177e-05
1.919878046965172835e+00 2.302645656024701224e-05
1.921106695248235630e+00 2.302201088217826344e-05
1.922336129819053108e+00 2.301756273873122385e-05
1.923566351180823419e+00 2.301311212879476244e-05
1.924797359837059352e+00 2.300865905125834446e-05
1.926029156291602540e+00 2.300420350501068302e-05
1.927261741048609478e+00 2.299974548894076227e-05
1.928495114612567951e+00 2.299528500193709203e-05
1.929729277488280159e+00 2.299082204288814484e-05
1.930964230180878927e+00 2.298635661068238985e-05
1.932199973195813714e+00 2.298188870420786933e-05
1.933436507038862828e+00 2.297741832235275766e-05
1.934673832216123435e+00 2.297294546400501915e-05
1.935911949234020435e+00 2.296847012805227595e-05
1.937150858599303360e+00 2.296399231338230941e-05
1.938390560819042374e+00 2.295951201888265695e-05
1.939631056400631826e+00 2.295502924344028340e-05
1.940872345851794911e+00 2.295054398594294641e-05
1.942114429680579457e+00 2.294605624527717034e-05
1.943357308395355032e+00 2.294156602033035032e-05
1.944600982504815612e+00 2.293707330998874305e-05
1.945845452517986018e+00 2.293257811313944550e-05
1.947090718944215482e+00 2.292808042866864321e-05
1.948336782293174529e+00 2.292358025546305031e-05
1.949583643074866313e+00 2.291907759240848980e-05
1.950831301799613282e+00 2.291457243839125567e-05
1.952079758978072732e+00 2.291006479229734712e-05
1.953329015121220591e+00 2.290555465301254652e-05
1.954579070740366742e+00 2.290104201942257188e-05
1.955829926347142145e+00 2.289652689041271087e-05
1.957081582453511270e+00 2.289200926486867135e-05
1.958334039571759888e+00 2.288748914167556143e-05
1.959587298214508611e+00 2.288296651971862138e-05
1.960841358894698239e+00 2.287844139788275944e-05
1.962096222125606193e+00 2.287391377505306001e-05
1.963351888420829638e+00 2.286938365011406880e-05
1.964608358294301471e+00 2.286485102195039249e-05
1.965865632260282991e+00 2.286031588944655306e-05
1.967123710833359906e+00 2.285577825148709961e-05
1.968382594528448326e+00 2.285123810695601540e-05
1.969642283860797649e+00 2.284669545473737857e-05
1.970902779345986344e+00 2.284215029371535873e-05
1.972164081499919730e+00 2.283760262277381719e-05
1.973426190838832417e+00 2.283305244079612058e-05
1.974689107879293859e+00 2.282849974666619795e-05
1.975952833138204578e+00 2.282394453926754808e-05
1.977217367132791059e+00 2.281938681748330380e-05
1.978482710380610854e+00 2.281482658019671656e-05
1.979748863399557246e+00 2.281026382629104118e-05
1.981015826707854588e+00 2.280569855464891922e-05
1.982283600824053194e+00 2.280113076415351064e-05
1.983552186267042661e+00 2.279656045368752817e-05
1.984821583556037439e+00 2.279198762213339313e-05
1.986091793210591261e+00 2.278741226837369290e-05
