# Psi stats weights for ggl in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      Q(theta)
1.787126261770376479e+00 1.101989443623355184e-06
1.788269954004686690e+00 1.124911936284824689e-06
1.789414378158144192e+00 1.097179627200603612e-06
1.790559534699145638e+00 1.120104722416262967e-06
1.791705424096395216e+00 1.092379801543495525e-06
1.792852046818888212e+00 1.115307482180748967e-06
1.793999403335927001e+00 1.087589938354408432e-06
1.795147494117113940e+00 1.110520187311519935e-06
1.796296319632347815e+00 1.082810009404962454e-06
1.797445880351828285e+00 1.105742809611511015e-06
1.798596176746059649e+00 1.078039986535794171e-06
1.799747209285847749e+00 1.100975320951915710e-06
1.800898978442295517e+00 1.073279841656499866e-06
1.802051484686807425e+00 1.096217693273461729e-06
1.803204728491092812e+00 1.068529546745402805e-06
1.804358710327164550e+00 1.091469898584818354e-06
1.805513430667330610e+00 1.063789073849204261e-06
1.806668889984208493e+00 1.086731908963565653e-06
1.807825088750711906e+00 1.059058395083210515e-06
1.808982027440063423e+00 1.082003696555355499e-06
1.810139706525781600e+00 1.054337482630652479e-06
1.811298126481696080e+00 1.077285233573971071e-06
1.812457287781930715e+00 1.049626308742972207e-06
1.813617190900921550e+00 1.072576492301070205e-06
1.814777836313400616e+00 1.044924845739284601e-06
1.815939224494410587e+00 1.067877445086071677e-06
1.817101355919291450e+00 1.040233066006429082e-06
1.818264231063694503e+00 1.063188064345925236e-06
1.819427850403567470e+00 1.035550941998766092e-06
1.820592214415169385e+00 1.058508322565072006e-06
1.821757323575063259e+00 1.030878446237662521e-06
1.822923178360113194e+00 1.053838192294962096e-06
1.824089779247489274e+00 1.026215551312140318e-06
1.825257126714669553e+00 1.049177646154186108e-06
1.826425221239439178e+00 1.021562229877571432e-06
1.827594063299884386e+00 1.044526656828237540e-06
1.828763653374396725e+00 1.016918454656699118e-06
1.829933991941679050e+00 1.039885197069231573e-06
1.831105079480739306e+00 1.012284198438249014e-06
1.832276916470889416e+00 1.035253239695783944e-06
1.833449503391747282e+00 1.007659434077956594e-06
1.834622840723241444e+00 1.030630757592862928e-06
1.835796928945607753e+00 1.003044134497342781e-06
1.836971768539384042e+00 1.026017723711660801e-06
1.838147359985423002e+00 9.984382726843138590e-07
1.839323703764877083e+00 1.021414111069282341e-06
1.840500800359214928e+00 9.938418216925700297e-07
1.841678650250205163e+00 1.016819892748657377e-06
1.842857253919932825e+00 9.892547546415480292e-07
1.844036611850783602e+00 1.012235041898461374e-06
1.845216724525458707e+00 9.846770447163296466e-07
1.846397592426962220e+00 1.007659531732767942e-06
1.847579216038612415e+00 9.801086651672946527e-07
1.848761595844035766e+00 1.003093335530825852e-06
1.849944732327166053e+00 9.755495893100936949e-07
1.851128625972245922e+00 9.985364266374137322e-07
1.852313277263831992e+00 9.709997905254615264e-07
1.853498686686790409e+00 9.939887784618102870e-07
1.854684854726294851e+00 9.664592422590005893e-07
1.855871781867828529e+00 9.894503644786078732e-07
1.857059468597189733e+00 9.619279180210738651e-07
1.858247915400486949e+00 9.849211582264051037e-07
1.859437122764137085e+00 9.574057913865111657e-07
1.860627091174867465e+00 9.804011333089702475e-07
1.861817821119720717e+00 9.528928359946079691e-07
1.863009313086051444e+00 9.758902633937248294e-07
1.864201567561520223e+00 9.483890255488480157e-07
1.865394585034107822e+00 9.713885222126508014e-07
1.866588365992098986e+00 9.438943338168494163e-07
1.867782910924098871e+00 9.668958835615544721e-07
1.868978220319018169e+00 9.394087346299130772e-07
1.870174294666087089e+00 9.624123213000404595e-07
1.871371134454842267e+00 9.349322018832746928e-07
1.872568740175140301e+00 9.579378093513014158e-07
1.873767112317144656e+00 9.304647095356314658e-07
1.874966251371337655e+00 9.534723217021125213e-07
1.876166157828515368e+00 9.260062316089491957e-07
1.877366832179784506e+00 9.490158324024593193e-07
1.878568274916565972e+00 9.215567421888237496e-07
1.879770486530598639e+00 9.445683155654884824e-07
1.880973467513936681e+00 9.171162154232297833e-07
1.882177218358944915e+00 9.401297453673001838e-07
1.883381739558303014e+00 9.126846255238989696e-07
1.884587031605010843e+00 9.357000960468453939e-07
1.885793094992382457e+00 9.082619467643819867e-07
1.886999930214044330e+00 9.312793419056895588e-07
1.888207537763939348e+00 9.038481534816448580e-07
1.889415918136329253e+00 9.268674573078688161e-07
1.890625071825793313e+00 8.994432200743330637e-07
1.891834999327220768e+00 9.224644166798655368e-07
1.893045701135825265e+00 8.950471210039135534e-07
1.894257177747129983e+00 9.180701945101155640e-07
1.895469429656982285e+00 8.906598307936020839e-07
1.896682457361540619e+00 9.136847653492101245e-07
1.897896261357286729e+00 8.862813240285826018e-07
1.899110842141013888e+00 9.093081038095304395e-07
1.900326200209840222e+00 8.819115753558864345e-07
1.901542336061194716e+00 9.049401845651029885e-07
1.902759250192831875e+00 8.775505594841711093e-07
1.903976943102817510e+00 9.005809823515231699e-07
1.905195415289543837e+00 8.731982511832878371e-07
1.906414667251714601e+00 8.962304719657289317e-07
1.907634699488356844e+00 8.688546252847044991e-07
1.908855512498819573e+00 8.918886282656565584e-07
1.910077106782765544e+00 8.645196566807648112e-07
1.911299482840177699e+00 8.875554261707968542e-07
1.912522641171363391e+00 8.601933203248690592e-07
1.913746582276949493e+00 8.832308406607925621e-07
1.914971306657879735e+00 8.558755912312162833e-07
1.916196814815418259e+00 8.789148467767684173e-07
1.917423107251154279e+00 8.515664444745909319e-07
1.918650184466997644e+00 8.746074196197874301e-07
1.919878046965172835e+00 8.472658551903788488e-07
1.921106695248235630e+00 8.703085343515911920e-07
1.922336129819053108e+00 8.429737985742240136e-07
1.923566351180823419e+00 8.660181661942297232e-07
1.924797359837059352e+00 8.386902498818671817e-07
1.926029156291602540e+00 8.617362904296841186e-07
1.927261741048609478e+00 8.344151844292206351e-07
1.928495114612567951e+00 8.574628823999790977e-07
1.929729277488280159e+00 8.301485775919515479e-07
1.930964230180878927e+00 8.531979175068467324e-07
1.932199973195813714e+00 8.258904048054418582e-07
1.933436507038862828e+00 8.489413712116565670e-07
1.934673832216123435e+00 8.216406415647083294e-07
1.935911949234020435e+00 8.446932190352854925e-07
1.937150858599303360e+00 8.173992634239098944e-07
1.938390560819042374e+00 8.404534365579427284e-07
1.939631056400631826e+00 8.131662459969246974e-07
1.940872345851794911e+00 8.362219994188519739e-07
1.942114429680579457e+00 8.089415649560826143e-07
1.943357308395355032e+00 8.319988833164125557e-07
1.944600982504815612e+00 8.047251960333030301e-07
1.945845452517986018e+00 8.277840640077016900e-07
1.947090718944215482e+00 8.005171150186395302e-07
1.948336782293174529e+00 8.235775173086718419e-07
1.949583643074866313e+00 7.963172977613119043e-07
1.950831301799613282e+00 8.193792190937030676e-07
1.952079758978072732e+00 7.921257201686790133e-07
1.953329015121220591e+00 8.151891452956007919e-07
1.954579070740366742e+00 7.879423582065900957e-07
1.955829926347142145e+00 8.110072719054324356e-07
1.957081582453511270e+00 7.837671878989590280e-07
1.958334039571759888e+00 8.068335749722890828e-07
1.959587298214508611e+00 7.796001853277451604e-07
1.960841358894698239e+00 8.026680306032613394e-07
1.962096222125606193e+00 7.754413266328230859e-07
1.963351888420829638e+00 7.985106149632739507e-07
1.964608358294301471e+00 7.712905880117163536e-07
1.965865632260282991e+00 7.943613042745559818e-07
1.967123710833359906e+00 7.671479457195797878e-07
1.968382594528448326e+00 7.902200748174662515e-07
1.969642283860797649e+00 7.630133760688565444e-07
1.970902779345986344e+00 7.860869029289153097e-07
1.972164081499919730e+00 7.588868554294529186e-07
1.973426190838832417e+00 7.819617650037559482e-07
1.974689107879293859e+00 7.547683602281444679e-07
1.975952833138204578e+00 7.778446374932194714e-07
1.977217367132791059e+00 7.506578669489610948e-07
1.978482710380610854e+00 7.737354969059912171e-07
1.979748863399557246e+00 7.465553521325063503e-07
1.981015826707854588e+00 7.696343198070076632e-07
1.982283600824053194e+00 7.424607923761110639e-07
1.983552186267042661e+00 7.655410828181468660e-07
1.984821583556037439e+00 7.383741643337494877e-07
1.986091793210591261e+00 7.614557626175572920e-07
1.987362815750583156e+00 7.342954447156111212e-07
1.988634651696232991e+00 7.573783359397208163e-07
1.989907301568084597e+00 7.302246102882713885e-07
1.991180765887023751e+00 7.533087795753437726e-07
1.992455045174261530e+00 7.261616378743022146e-07
1.993730139951348068e+00 7.492470703710090350e-07
1.995006050740167902e+00 7.221065043520312566e-07
1.996282778062934860e+00 7.451931852293459534e-07
1.997560322442197389e+00 7.180591866560832635e-07
1.998838684400842558e+00 7.411471011084275841e-07
2.000117864462091610e+00 7.140196617759972951e-07
2.001397863149497081e+00 7.371087950221714420e-07
2.002678680986945903e+00 7.099879067576933592e-07
2.003960318498664517e+00 7.330782440396691800e-07
2.005242776209216427e+00 7.059638987015151304e-07
2.006526054643493318e+00 7.290554252855229669e-07
2.007810154326726160e+00 7.019476147638867467e-07
2.009095075784484763e+00 7.250403159393045513e-07
2.010380819542674669e+00 6.979390321555335106e-07
2.011667386127533597e+00 7.210328932356560580e-07
2.012954776065641660e+00 6.939381281427127341e-07
2.014242989883910262e+00 7.170331344641025822e-07
2.015532028109595419e+00 6.899448800460861261e-07
2.016821891270281331e+00 7.130410169687273527e-07
2.018112579893899028e+00 6.859592652411212858e-07
2.019404094508709946e+00 7.090565181483284322e-07
2.020696435643319688e+00 6.819812611577070440e-07
2.021989603826665594e+00 7.050796154560813874e-07
2.023283599588028725e+00 6.780108452801894619e-07
2.024578423457030318e+00 7.011102863992296977e-07
2.025874075963624232e+00 6.740479951469823022e-07
2.027170557638105830e+00 6.971485085396495147e-07
2.028467869011111979e+00 6.700926883506244149e-07
2.029766010613619720e+00 6.931942594926352287e-07
2.031064982976943156e+00 6.661449025376793647e-07
2.032364786632734344e+00 6.892475169278569337e-07
2.033665422112991283e+00 6.622046154083835939e-07
2.034966889950051261e+00 6.853082585681696046e-07
2.036269190676588625e+00 6.582718047166759633e-07
2.037572324825618786e+00 6.813764621906279490e-07
2.038876292930502210e+00 6.543464482699228897e-07
2.040181095524940424e+00 6.774521056250800145e-07
2.041486733142971133e+00 6.504285239290056962e-07
2.042793206318981536e+00 6.735351667550853725e-07
2.044100515587691902e+00 6.465180096078988957e-07
2.045408661484174218e+00 6.696256235172443742e-07
2.046717644543833536e+00 6.426148832737601881e-07
2.048027465302426631e+00 6.657234539011426697e-07
2.049338124296044672e+00 6.387191229466791036e-07
2.050649622061129662e+00 6.618286359493323615e-07
2.051961959134459335e+00 6.348307066994763611e-07
2.053275136053162697e+00 6.579411477570139441e-07
2.054589153354704045e+00 6.309496126578059363e-07
2.055904011576901169e+00 6.540609674720296327e-07
2.057219711257906258e+00 6.270758189997618265e-07
2.058536252936223221e+00 6.501880732946347712e-07
2.059853637150699690e+00 6.232093039556847150e-07
2.061171864440524359e+00 6.463224434775574414e-07
2.062490935345231424e+00 6.193500458086630975e-07
2.063810850404703690e+00 6.424640563255762174e-07
2.065131610159170350e+00 6.154980228932359448e-07
2.066453215149201217e+00 6.386128901956153509e-07
2.067775665915712935e+00 6.116532135966635701e-07
2.069098962999971647e+00 6.347689234963892292e-07
2.070423106943590330e+00 6.078155963574216042e-07
2.071748098288523021e+00 6.309321346886096861e-07
2.073073937577077697e+00 6.039851496660954628e-07
2.074400625351901617e+00 6.271025022844174317e-07
2.075728162155997758e+00 6.001618520647723880e-07
2.077056548532707492e+00 6.232800048476474908e-07
2.078385785025729682e+00 5.963456821469111113e-07
2.079715872179101588e+00 6.194646209934367092e-07
2.081046810537217517e+00 5.925366185574072872e-07
2.082378600644811506e+00 6.156563293881590615e-07
2.083711243046974193e+00 5.887346399922417623e-07
2.085044738289138611e+00 6.118551087492475628e-07
2.086379086917092618e+00 5.849397251985316094e-07
2.087714289476966467e+00 6.080609378453360401e-07
2.089050346515246570e+00 5.811518529741692912e-07
2.090387258578767504e+00 6.042737954955427549e-07
2.091725026214710681e+00 5.773710021680627945e-07
2.093063649970607898e+00 6.004936605701580876e-07
2.094403130394345336e+00 5.735971516795107310e-07
2.095743468034159118e+00 5.967205119895238073e-07
2.097084663438632646e+00 5.698302804585461277e-07
2.098426717156700594e+00 5.929543287250454879e-07
2.099769629737652465e+00 5.660703675054722520e-07
2.101113401731129482e+00 5.891950897978291025e-07
2.102458033687119254e+00 5.623173918709203162e-07
2.103803526155968218e+00 5.854427742795777139e-07
2.105149879688367864e+00 5.585713326555199817e-07
2.106497094835369843e+00 5.816973612918969074e-07
2.107845172148370416e+00 5.548321690100774478e-07
2.109194112179126446e+00 5.779588300063931526e-07
2.110543915479740296e+00 5.510998801351111714e-07
2.111894582602676262e+00 5.742271596443659069e-07
2.113246114100742368e+00 5.473744452809411232e-07
2.114598510527110342e+00 5.705023294768437203e-07
2.115951772435296974e+00 5.436558437474956645e-07
2.117305900379181427e+00 5.667843188243776650e-07
2.118660894912988368e+00 5.399440548842283260e-07
2.120016756591305285e+00 5.630731070569711382e-07
2.121373485969073602e+00 5.362390580896555393e-07
2.122731083601584690e+00 5.593686735938349628e-07
2.124089550044486518e+00 5.325408328120491928e-07
2.125448885853786329e+00 5.556709979033270371e-07
2.126809091585847966e+00 5.288493585480779902e-07
2.128170167797386103e+00 5.519800595028394671e-07
2.129532115045472018e+00 5.251646148441183406e-07
2.130894933887537590e+00 5.482958379587070872e-07
2.132258624881372189e+00 5.214865812946353600e-07
2.133623188585117347e+00 5.446183128859715617e-07
2.134988625557271646e+00 5.178152375435037143e-07
2.136354936356695156e+00 5.409474639483144686e-07
2.137722121542605880e+00 5.141505632826289663e-07
2.139090181674573543e+00 5.372832708579730206e-07
2.140459117312535131e+00 5.104925382525544758e-07
2.141828929016775351e+00 5.336257133754727197e-07
2.143199617347948394e+00 5.068411422422464641e-07
2.144571182867056169e+00 5.299747713096928966e-07
2.145943626135470961e+00 5.031963550887795536e-07
2.147316947714914104e+00 5.263304245176207537e-07
2.148691148167474640e+00 4.995581566772619110e-07
2.150066228055593776e+00 5.226926529042101219e-07
2.151442187942078199e+00 4.959265269408378944e-07
2.152819028390096534e+00 5.190614364221935256e-07
2.154196749963170454e+00 4.923014458604161556e-07
2.155575353225184898e+00 5.154367550723707032e-07
2.156954838740389846e+00 4.886828934645566673e-07
2.158335207073394546e+00 5.118185889027934435e-07
2.159716458789166627e+00 4.850708498295305445e-07
2.161098594453034760e+00 5.082069180094319893e-07
2.162481614630694438e+00 4.814652950788829757e-07
2.163865519888203082e+00 5.046017225350947523e-07
2.165250310791974719e+00 4.778662093836587455e-07
2.166635987908787531e+00 5.010029826704989632e-07
2.168022551805785625e+00 4.742735729618900970e-07
2.169410003050476377e+00 4.974106786528464912e-07
2.170798342210724652e+00 4.706873660788686825e-07
2.172187569854765687e+00 4.938247907668078850e-07
2.173577686551191324e+00 4.671075690468158562e-07
2.174968692868965103e+00 4.902452993437334671e-07
2.176360589377406285e+00 4.635341622246760506e-07
2.177753376646207162e+00 4.866721847618189290e-07
2.179147055245415299e+00 4.599671260181574341e-07
2.180541625745453516e+00 4.831054274458389393e-07
2.181937088717098128e+00 4.564064408796503848e-07
2.183333444731500261e+00 4.795450078671369790e-07
2.184730694360174308e+00 4.528520873077631567e-07
2.186128838174997480e+00 4.759909065434116781e-07
2.187527876748212474e+00 4.493040458477909248e-07
2.188927810652432360e+00 4.724431040387118913e-07
2.190328640460636578e+00 4.457622970908187769e-07
2.191730366746166947e+00 4.689015809631744893e-07
2.193132990082732992e+00 4.422268216745777994e-07
2.194536511044415050e+00 4.653663179729042383e-07
2.195940930205660280e+00 4.386976002821174588e-07
2.197346248141280434e+00 4.618372957701419892e-07
2.198752465426454084e+00 4.351746136430444409e-07
2.200159582636733280e+00 4.583144951026588374e-07
2.201567600348036891e+00 4.316578425320818469e-07
2.202976519136646605e+00 4.547978967640950946e-07
2.204386339579222032e+00 4.281472677700023066e-07
2.205797062252783380e+00 4.512874815935753653e-07
2.207208687734727448e+00 4.246428702229091123e-07
2.208621216602812520e+00 4.477832304756271258e-07
2.210034649435175691e+00 4.211446308022263185e-07
2.211448986810315542e+00 4.442851243401346669e-07
2.212864229307108133e+00 4.176525304647807459e-07
2.214280377504792785e+00 4.407931441622215677e-07
2.215697431982987631e+00 4.141665502124868317e-07
2.217115393321672734e+00 4.373072709619930923e-07
2.218534262101209631e+00 4.106866710922263513e-07
2.219954038902319127e+00 4.338274858046613913e-07
2.221374724306103943e+00 4.072128741958244364e-07
2.222796318894036727e+00 4.303537697999323031e-07
2.224218823247958721e+00 4.037451406600279230e-07
2.225642237950081981e+00 4.268861041028733510e-07
2.227066563582997372e+00 4.002834516660002548e-07
2.228491800729667904e+00 4.234244699123868604e-07
2.229917949973424740e+00 3.968277884396799370e-07
2.231345011897973407e+00 4.199688484726237096e-07
2.232772987087396466e+00 3.933781322513041333e-07
2.234201876126150399e+00 4.165192210714998047e-07
2.235631679599059396e+00 3.899344644155460972e-07
2.237062398091331339e+00 4.130755690415546530e-07
2.238494032188537819e+00 3.864967662912070104e-07
2.239926582476636341e+00 4.096378737593713579e-07
2.241360049541948563e+00 3.830650192811921071e-07
2.242794433971182499e+00 4.062061166454689390e-07
2.244229736351410320e+00 3.796392048324696992e-07
2.245665957270090107e+00 4.027802791644270586e-07
2.247103097315047204e+00 3.762193044356744468e-07
2.248541157074491093e+00 3.993603428245854298e-07
2.249980137136998959e+00 3.728052996253839677e-07
2.251420038091535236e+00 3.959462891778491589e-07
2.252860860527429843e+00 3.693971719797530778e-07
2.254302605034398166e+00 3.925380998198544982e-07
2.255745272202532625e+00 3.659949031202782631e-07
2.257188862622298675e+00 3.891357563896588325e-07
2.258633376884538801e+00 3.625984747122931938e-07
2.260078815580480516e+00 3.857392405695360146e-07
2.261525179301727473e+00 3.592078684637708083e-07
2.262972468640258139e+00 3.823485340851858472e-07
2.264420684188429345e+00 3.558230661266390196e-07
2.265869826538982945e+00 3.789636187052046870e-07
2.267319896285037828e+00 3.524440494951212195e-07
2.268770894020088136e+00 3.755844762413768246e-07
2.270222820338015701e+00 3.490708004069363647e-07
2.271675675833072727e+00 3.722110885483062363e-07
2.273129461099901771e+00 3.457033007424043522e-07
2.274584176733516649e+00 3.688434375233228288e-07
2.276039823329321532e+00 3.423415324246600531e-07
2.277496401483090516e+00 3.654815051065090141e-07
2.278953911790991160e+00 3.389854774193478515e-07
2.280412354849560064e+00 3.621252732804591529e-07
2.281871731255727731e+00 3.356351177347660110e-07
2.283332041606795482e+00 3.587747240701977624e-07
2.284793286500458098e+00 3.322904354214095943e-07
2.286255466534780290e+00 3.554298395431387003e-07
2.287718582308220228e+00 3.289514125722328847e-07
2.289182634419616669e+00 3.520906018087074936e-07
2.290647623468187621e+00 3.256180313222762679e-07
2.292113550053534787e+00 3.487569930188632171e-07
2.293580414775648002e+00 3.222902738486039754e-07
2.295048218234900794e+00 3.454289953670356789e-07
2.296516961032047277e+00 3.189681223703640647e-07
2.297986643768225257e+00 3.421065910890727732e-07
2.299457267044961561e+00 3.156515591483651676e-07
2.300928831464168045e+00 3.387897624620500821e-07
2.302401337628138478e+00 3.123405664852737961e-07
2.303874786139549879e+00 3.354784918053170667e-07
2.305349177601471400e+00 3.090351267253256100e-07
2.306824512617358103e+00 3.321727614791696080e-07
2.308300791791042528e+00 3.057352222542486014e-07
2.309778015726755118e+00 3.288725538858190120e-07
2.311256185029101573e+00 3.024408354992412838e-07
2.312735300303085939e+00 3.255778514686128991e-07
2.314215362154088851e+00 2.991519489287539458e-07
2.315696371187887515e+00 3.222886367121915867e-07
2.317178328010637944e+00 2.958685450523877481e-07
2.318661233228894059e+00 3.190048921422596025e-07
2.320145087449587251e+00 2.925906064208824421e-07
2.321629891280045044e+00 3.157266003256191952e-07
2.323115645327983980e+00 2.893181156257846499e-07
2.324602350201504741e+00 3.124537438699325829e-07
2.326090006509095254e+00 2.860510552999313616e-07
2.327578614859640904e+00 3.091863054236734076e-07
2.329068175862414325e+00 2.827894081162712362e-07
2.330558690127074062e+00 3.059242676760429846e-07
2.332050158263668571e+00 2.795331567890720998e-07
2.333542580882641992e+00 3.026676133568064548e-07
2.335035958594829264e+00 2.762822840724611373e-07
2.336530292011449461e+00 2.994163252361583710e-07
2.338025581744116010e+00 2.730367727617378463e-07
2.339521828404836246e+00 2.961703861247632498e-07
2.341019032606009187e+00 2.697966056918735184e-07
2.342517194960420213e+00 2.929297788735106730e-07
2.344016316081254825e+00 2.665617657384706629e-07
2.345516396582081775e+00 2.896944863734741006e-07
2.347017437076873048e+00 2.633322358170128528e-07
2.348519438179982988e+00 2.864644915557642813e-07
2.350022400506167841e+00 2.601079988832323907e-07
2.351526324670569323e+00 2.832397773914810776e-07
2.353031211288732383e+00 2.568890379325383493e-07
2.354537060976585217e+00 2.800203268915163715e-07
2.356043874350460143e+00 2.536753360003071566e-07
2.357551652027074063e+00 2.768061231065829698e-07
2.359060394623549328e+00 2.504668761614932261e-07
2.360570102757392430e+00 2.735971491270387915e-07
2.362080777046512647e+00 2.472636415307298587e-07
2.363592418109214499e+00 2.703933880825311144e-07
2.365105026564194191e+00 2.440656152621225673e-07
2.366618603030542722e+00 2.671948231426316377e-07
2.368133148127752996e+00 2.408727805491142924e-07
2.369648662475713152e+00 2.640014375156769469e-07
2.371165146694705239e+00 2.376851206244829142e-07
2.372682601405406544e+00 2.608132144497835241e-07
2.374201027228897143e+00 2.345026187601874892e-07
2.375720424786653684e+00 2.576301372316576137e-07
2.377240794700544502e+00 2.313252582672503543e-07
2.378762137592845605e+00 2.544521891874580842e-07
2.380284454086219803e+00 2.281530224956465357e-07
2.381807744803740245e+00 2.512793536820777208e-07
2.383332010368867770e+00 2.249858948342579299e-07
2.384857251405472223e+00 2.481116141191887534e-07
2.386383468537813357e+00 2.218238587107051146e-07
2.387910662390559047e+00 2.449489539412694325e-07
2.389438833588769295e+00 2.186668975913424256e-07
2.390967982757911781e+00 2.417913566293177315e-07
2.392498110523845423e+00 2.155149949809862705e-07
2.394029217512839924e+00 2.386388057029403388e-07
2.395561304351554899e+00 2.123681344230882415e-07
2.397094371667059853e+00 2.354912847201506927e-07
2.398628420086823976e+00 2.092262994991194809e-07
2.400163450238714358e+00 2.323487772772127045e-07
2.401699462750999547e+00 2.060894738293907418e-07
2.403236458252354879e+00 2.292112670085227819e-07
2.404774437371858031e+00 2.029576410716887970e-07
2.406313400738984587e+00 2.260787375868503873e-07
2.407853348983612030e+00 1.998307849225342300e-07
2.409394282736027293e+00 2.229511727226671339e-07
2.410936202626920100e+00 1.967088891158274268e-07
2.412479109287376300e+00 2.198285561645892021e-07
2.414023003348895191e+00 1.935919374237168371e-07
2.415567885443370866e+00 2.167108716989035303e-07
2.417113756203110420e+00 1.904799136560288683e-07
2.418660616260818408e+00 2.135981031496593739e-07
2.420208466249611945e+00 1.873728016601670359e-07
2.421757306803003384e+00 2.104902343785478677e-07
2.423307138554921636e+00 1.842705853211214395e-07
2.424857962139690404e+00 2.073872492846664714e-07
2.426409778192049949e+00 1.811732485614520338e-07
2.427962587347136214e+00 2.042891318046632301e-07
2.429516390240502144e+00 1.780807753410096108e-07
2.431071187508096809e+00 2.011958659124408948e-07
2.432626979786283616e+00 1.749931496568804780e-07
2.434183767711834978e+00 1.981074356189382289e-07
2.435741551921922987e+00 1.719103555434634588e-07
2.437300333054130075e+00 1.950238249727118148e-07
2.438860111746449899e+00 1.688323770720249093e-07
2.440420888637286012e+00 1.919450180586760386e-07
2.441982664365444311e+00 1.657591983510282931e-07
2.443545439570139255e+00 1.888709989993006360e-07
2.445109214891000970e+00 1.626908035256819457e-07
2.446673990968067258e+00 1.858017519533649984e-07
2.448239768441779152e+00 1.596271767779968839e-07
2.449806547952996461e+00 1.827372611167252935e-07
2.451374330142980007e+00 1.565683023266833360e-07
2.452943115653411166e+00 1.796775107217902572e-07
2.454512905126370548e+00 1.535141644270785847e-07
2.456083699204361981e+00 1.766224850373984277e-07
2.457655498530288085e+00 1.504647473709619171e-07
2.459228303747474254e+00 1.735721683689578255e-07
2.460802115499647336e+00 1.474200354865832386e-07
2.462376934430956066e+00 1.705265450581042296e-07
2.463952761185951523e+00 1.443800131383603378e-07
2.465529596409607116e+00 1.674855994828769094e-07
2.467107440747299041e+00 1.413446647271503872e-07
2.468686294844824491e+00 1.644493160573433634e-07
2.470266159348392776e+00 1.383139746895599025e-07
2.471847034904623541e+00 1.614176792316811103e-07
2.473428922160548105e+00 1.352879274987166808e-07
2.475011821763618336e+00 1.583906734920285850e-07
2.476595734361699996e+00 1.322665076630696871e-07
2.478180660603069185e+00 1.553682833604057820e-07
2.479766601136415449e+00 1.292496997275410194e-07
2.481353556610849331e+00 1.523504933945387082e-07
2.482941527675896598e+00 1.262374882722081633e-07
2.484530514981494242e+00 1.493372881879940078e-07
2.486120519177994481e+00 1.232298579132560839e-07
2.487711540916170971e+00 1.463286523697509724e-07
2.489303580847213926e+00 1.202267933019842380e-07
2.490896639622722564e+00 1.433245706044611307e-07
2.492490717894723318e+00 1.172282791255326805e-07
2.494085816315649407e+00 1.403250275919963027e-07
2.495681935538362595e+00 1.142343001062256264e-07
2.497279076216132321e+00 1.373300080676240156e-07
2.498877239002653905e+00 1.112448410016074768e-07
2.500476424552034782e+00 1.343394968018464348e-07
2.502076633518807380e+00 1.082598866044789099e-07
2.503677866557915355e+00 1.313534786003210077e-07
2.505280124324727797e+00 1.052794217427044991e-07
2.506883407475033909e+00 1.283719383035597931e-07
2.508487716665037226e+00 1.023034312791885988e-07
2.510093052551360948e+00 1.253948607873720366e-07
2.511699415791054601e+00 9.933190011157002861e-08
2.513306807041586488e+00 1.224222309618492656e-07
2.514915226960842354e+00 9.636481317252737606e-08
2.516524676207127609e+00 1.194540337725340895e-07
2.518135155439174877e+00 9.340215542926446366e-08
2.519746665316138223e+00 1.164902541989242462e-07
2.521359206497588268e+00 9.044391188367860401e-08
2.522972779643517516e+00 1.135308772557762658e-07
2.524587385414346130e+00 8.749006757224034767e-08
2.526203024470917047e+00 1.105758879917536853e-07
2.527819697474488425e+00 8.454060756576512834e-08
2.529437405086752300e+00 1.076252714901943940e-07
2.531056147969812820e+00 8.159551696955979955e-08
2.532675926786208453e+00 1.046790128687738323e-07
2.534296742198892449e+00 7.865478092298749797e-08
2.535918594871251042e+00 1.017370972792212488e-07
2.537541485467086133e+00 7.571838459980662863e-08
2.539165414650633501e+00 9.879950990749047007e-08
2.540790383086544146e+00 7.278631320769955727e-08
2.542416391439905610e+00 9.586623597354823514e-08
2.544043440376219767e+00 6.985855198840724887e-08
2.545671530561424589e+00 9.293726073125395640e-08
2.547300662661874604e+00 6.693508621759702462e-08
2.548930837344357769e+00 9.001256946839338925e-08
2.550562055276089701e+00 6.401590120456917090e-08
2.552194317124707013e+00 8.709214750647665442e-08
2.553827623558273974e+00 6.110098229274026422e-08
2.555461975245286954e+00 8.417598020066841071e-08
2.557097372854671757e+00 5.819031485858749022e-08
2.558733817055774296e+00 8.126405293978315654e-08
2.560371308518372135e+00 5.528388431277170350e-08
2.562009847912674054e+00 7.835635114605181955e-08
2.563649435909319596e+00 5.238167609886040630e-08
2.565290073179367969e+00 7.545286027519404543e-08
2.566931760394319806e+00 4.948367569411898320e-08
2.568574498226093183e+00 7.255356581619443576e-08
2.570218287347048935e+00 4.658986860900085343e-08
2.571863128429966672e+00 6.965845329124727904e-08
2.573509022148066094e+00 4.370024038716189692e-08
2.575155969174988346e+00 6.676750825574931120e-08
2.576803970184816439e+00 4.081477660531375874e-08
2.578453025852052605e+00 6.388071629818671617e-08
2.580103136851643608e+00 3.793346287330800983e-08
2.581754303858955435e+00 6.099806303994030824e-08
2.583406527549798160e+00 3.505628483376099074e-08
2.585059808600403741e+00 5.811953413531199527e-08
2.586714147687444232e+00 3.218322816229430950e-08
