# Psi stats weights for clustering in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      U(theta)
1.239326463523750910e+01 -1.482608533285114356e-05
1.240119584906626748e+01 -1.482545855095465988e-05
1.240913213856755171e+01 -1.482483136794181074e-05
1.241707350698958479e+01 -1.482420378355589771e-05
1.242501995758268940e+01 -1.482357579754006145e-05
1.243297149359927722e+01 -1.482294740963726812e-05
1.244092811829381162e+01 -1.482231861959032801e-05
1.244888983492283430e+01 -1.482168942714188711e-05
1.245685664674500437e+01 -1.482105983203442199e-05
1.246482855702106107e+01 -1.482042983401024659e-05
1.247280556901380599e+01 -1.481979943281150545e-05
1.248078768598813326e+01 -1.481916862818019064e-05
1.248877491121104200e+01 -1.481853741985811466e-05
1.249676724795163274e+01 -1.481790580758693076e-05
1.250476469948106484e+01 -1.481727379110812789e-05
1.251276726907259551e+01 -1.481664137016303402e-05
1.252077496000160295e+01 -1.481600854449279760e-05
1.252878777554555612e+01 -1.481537531383841627e-05
1.253680571898399876e+01 -1.481474167794071490e-05
1.254482879359856540e+01 -1.481410763654034892e-05
1.255285700267305771e+01 -1.481347318937781457e-05
1.256089034949331129e+01 -1.481283833619344710e-05
1.256892883734727207e+01 -1.481220307672739375e-05
1.257697246952501757e+01 -1.481156741071966115e-05
1.258502124931872856e+01 -1.481093133791007295e-05
1.259307518002267301e+01 -1.481029485803829190e-05
1.260113426493321853e+01 -1.480965797084381979e-05
1.260919850734887504e+01 -1.480902067606597544e-05
1.261726791057026098e+01 -1.480838297344393031e-05
1.262534247790007669e+01 -1.480774486271667459e-05
1.263342221264314702e+01 -1.480710634362304091e-05
1.264150711810642846e+01 -1.480646741590168742e-05
1.264959719759899670e+01 -1.480582807929110286e-05
1.265769245443201640e+01 -1.480518833352962521e-05
1.266579289191877677e+01 -1.480454817835540269e-05
1.267389851337470930e+01 -1.480390761350643616e-05
1.268200932211736820e+01 -1.480326663872054520e-05
1.269012532146640559e+01 -1.480262525373538339e-05
1.269824651474359811e+01 -1.480198345828844334e-05
1.270637290527287178e+01 -1.480134125211704322e-05
1.271450449638028068e+01 -1.480069863495833513e-05
1.272264129139398570e+01 -1.480005560654929841e-05
1.273078329364427219e+01 -1.479941216662675653e-05
1.273893050646358382e+01 -1.479876831492735848e-05
1.274708293318649943e+01 -1.479812405118757199e-05
1.275524057714968862e+01 -1.479747937514371738e-05
1.276340344169200236e+01 -1.479683428653192696e-05
1.277157153015442148e+01 -1.479618878508817886e-05
1.277974484588004245e+01 -1.479554287054827503e-05
1.278792339221409868e+01 -1.479489654264785141e-05
1.279610717250399077e+01 -1.479424980112237114e-05
1.280429619009926512e+01 -1.479360264570712627e-05
1.281249044835158379e+01 -1.479295507613725296e-05
1.282068995061474936e+01 -1.479230709214770107e-05
1.282889470024474576e+01 -1.479165869347325780e-05
1.283710470059969389e+01 -1.479100987984854096e-05
1.284531995503984803e+01 -1.479036065100800401e-05
1.285354046692760477e+01 -1.478971100668592087e-05
1.286176623962754384e+01 -1.478906094661639603e-05
1.286999727650639613e+01 -1.478841047053336629e-05
1.287823358093301884e+01 -1.478775957817060918e-05
1.288647515627843099e+01 -1.478710826926171252e-05
1.289472200591582940e+01 -1.478645654354010656e-05
1.290297413322057096e+01 -1.478580440073904369e-05
1.291123154157014596e+01 -1.478515184059161367e-05
1.291949423434421185e+01 -1.478449886283072499e-05
1.292776221492460920e+01 -1.478384546718912858e-05
1.293603548669534220e+01 -1.478319165339939242e-05
1.294431405304254312e+01 -1.478253742119391510e-05
1.295259791735455224e+01 -1.478188277030492916e-05
1.296088708302187698e+01 -1.478122770046449777e-05
1.296918155343716883e+01 -1.478057221140450279e-05
1.297748133199524823e+01 -1.477991630285665672e-05
1.298578642209313827e+01 -1.477925997455251109e-05
1.299409682713003100e+01 -1.477860322622343279e-05
1.300241255050727140e+01 -1.477794605760062777e-05
1.301073359562838050e+01 -1.477728846841511904e-05
1.301905996589908376e+01 -1.477663045839776186e-05
1.302739166472728449e+01 -1.477597202727924043e-05
1.303572869552304070e+01 -1.477531317479007120e-05
1.304407106169859887e+01 -1.477465390066058769e-05
1.305241876666840461e+01 -1.477399420462096077e-05
1.306077181384910091e+01 -1.477333408640117667e-05
1.306913020665947833e+01 -1.477267354573106238e-05
1.307749394852052127e+01 -1.477201258234026699e-05
1.308586304285543633e+01 -1.477135119595826174e-05
1.309423749308961149e+01 -1.477068938631434846e-05
1.310261730265060187e+01 -1.477002715313765955e-05
1.311100247496815996e+01 -1.476936449615714617e-05
1.311939301347425868e+01 -1.476870141510159175e-05
1.312778892160306121e+01 -1.476803790969960864e-05
1.313619020279089611e+01 -1.476737397967962113e-05
1.314459686047633014e+01 -1.476670962476990274e-05
1.315300889810012563e+01 -1.476604484469852879e-05
1.316142631910522631e+01 -1.476537963919341876e-05
1.316984912693677323e+01 -1.476471400798231083e-05
1.317827732504214566e+01 -1.476404795079276703e-05
1.318671091687092201e+01 -1.476338146735217997e-05
1.319514990587486558e+01 -1.476271455738776268e-05
1.320359429550794950e+01 -1.476204722062656049e-05
1.321204408922638329e+01 -1.476137945679543577e-05
1.322049929048858274e+01 -1.476071126562107979e-05
1.322895990275516098e+01 -1.476004264683001440e-05
1.323742592948893559e+01 -1.475937360014857851e-05
1.324589737415497481e+01 -1.475870412530293654e-05
1.325437424022055666e+01 -1.475803422201907839e-05
1.326285653115515828e+01 -1.475736389002282799e-05
1.327134425043047372e+01 -1.475669312903982289e-05
1.327983740152044589e+01 -1.475602193879552107e-05
1.328833598790123993e+01 -1.475535031901521959e-05
1.329684001305122365e+01 -1.475467826942402575e-05
1.330534948045098176e+01 -1.475400578974688595e-05
1.331386439358336382e+01 -1.475333287970855344e-05
1.332238475593344162e+01 -1.475265953903361714e-05
1.333091057098847720e+01 -1.475198576744648303e-05
1.333944184223800811e+01 -1.475131156467138937e-05
1.334797857317379943e+01 -1.475063693043238638e-05
1.335652076728982962e+01 -1.474996186445335995e-05
1.336506842808231355e+01 -1.474928636645800793e-05
1.337362155904972205e+01 -1.474861043616985708e-05
1.338218016369277663e+01 -1.474793407331225966e-05
1.339074424551440146e+01 -1.474725727760838497e-05
1.339931380801976957e+01 -1.474658004878122783e-05
1.340788885471632241e+01 -1.474590238655360856e-05
1.341646938911374320e+01 -1.474522429064816454e-05
1.342505541472393915e+01 -1.474454576078736202e-05
1.343364693506105922e+01 -1.474386679669348263e-05
1.344224395364153324e+01 -1.474318739808863518e-05
1.345084647398403632e+01 -1.474250756469475061e-05
1.345945449960947826e+01 -1.474182729623358030e-05
1.346806803404100883e+01 -1.474114659242669773e-05
1.347668708080406930e+01 -1.474046545299549345e-05
1.348531164342635336e+01 -1.473978387766119197e-05
1.349394172543778581e+01 -1.473910186614482637e-05
1.350257733037054741e+01 -1.473841941816726373e-05
1.351121846175911401e+01 -1.473773653344918307e-05
1.351986512314021738e+01 -1.473705321171107876e-05
1.352851731805282576e+01 -1.473636945267328594e-05
1.353717505003816157e+01 -1.473568525605594323e-05
1.354583832263979026e+01 -1.473500062157901815e-05
1.355450713940347107e+01 -1.473431554896230373e-05
1.356318150387723698e+01 -1.473363003792539817e-05
1.357186141961142312e+01 -1.473294408818772691e-05
1.358054689015864192e+01 -1.473225769946854934e-05
1.358923791907374401e+01 -1.473157087148692665e-05
1.359793450991385733e+01 -1.473088360396175063e-05
1.360663666623841017e+01 -1.473019589661173180e-05
1.361534439160912058e+01 -1.472950774915539435e-05
1.362405768958994834e+01 -1.472881916131108795e-05
1.363277656374713231e+01 -1.472813013279698611e-05
1.364150101764922773e+01 -1.472744066333107260e-05
1.365023105486707422e+01 -1.472675075263115331e-05
1.365896667897376027e+01 -1.472606040041486133e-05
1.366770789354466764e+01 -1.472536960639964004e-05
1.367645470215749626e+01 -1.472467837030275321e-05
1.368520710839223042e+01 -1.472398669184129015e-05
1.369396511583111931e+01 -1.472329457073214873e-05
1.370272872805870357e+01 -1.472260200669205911e-05
1.371149794866185090e+01 -1.472190899943755494e-05
1.372027278122971161e+01 -1.472121554868500046e-05
1.372905322935372396e+01 -1.472052165415057187e-05
1.373783929662761061e+01 -1.471982731555026581e-05
1.374663098664742300e+01 -1.471913253259989932e-05
1.375542830301151831e+01 -1.471843730501510311e-05
1.376423124932051500e+01 -1.471774163251132664e-05
1.377303982917737635e+01 -1.471704551480384487e-05
1.378185404618736598e+01 -1.471634895160773792e-05
1.379067390395803550e+01 -1.471565194263791654e-05
1.379949940609924219e+01 -1.471495448760909663e-05
1.380833055622317573e+01 -1.471425658623581794e-05
1.381716735794434747e+01 -1.471355823823244231e-05
1.382600981487954606e+01 -1.471285944331314187e-05
1.383485793064787828e+01 -1.471216020119190408e-05
1.384371170887079572e+01 -1.471146051158254023e-05
1.385257115317206278e+01 -1.471076037419867356e-05
1.386143626717774247e+01 -1.471005978875374266e-05
1.387030705451620882e+01 -1.470935875496101333e-05
1.387918351881819490e+01 -1.470865727253355484e-05
1.388806566371675189e+01 -1.470795534118425691e-05
1.389695349284723136e+01 -1.470725296062583307e-05
1.390584700984730659e+01 -1.470655013057079696e-05
1.391474621835701164e+01 -1.470584685073150125e-05
1.392365112201870936e+01 -1.470514312082008689e-05
1.393256172447706298e+01 -1.470443894054853218e-05
1.394147802937907166e+01 -1.470373430962862739e-05
1.395040004037408998e+01 -1.470302922777197134e-05
1.395932776111381912e+01 -1.470232369468997823e-05
1.396826119525224286e+01 -1.470161771009388774e-05
1.397720034644573417e+01 -1.470091127369474135e-05
1.398614521835300373e+01 -1.470020438520340777e-05
1.399509581463506969e+01 -1.469949704433056256e-05
1.400405213895530565e+01 -1.469878925078670171e-05
1.401301419497944423e+01 -1.469808100428212979e-05
1.402198198637557525e+01 -1.469737230452697181e-05
1.403095551681409603e+01 -1.469666315123116301e-05
1.403993478996776290e+01 -1.469595354410445571e-05
1.404891980951170893e+01 -1.469524348285641246e-05
1.405791057912341557e+01 -1.469453296719641967e-05
1.406690710248269127e+01 -1.469382199683366718e-05
1.407590938327169994e+01 -1.469311057147716023e-05
1.408491742517499468e+01 -1.469239869083572786e-05
1.409393123187947161e+01 -1.469168635461799919e-05
1.410295080707437698e+01 -1.469097356253242040e-05
1.411197615445130182e+01 -1.469026031428725981e-05
1.412100727770424236e+01 -1.468954660959058918e-05
1.413004418052955025e+01 -1.468883244815029906e-05
1.413908686662591130e+01 -1.468811782967408683e-05
1.414813533969438808e+01 -1.468740275386947372e-05
1.415718960343843236e+01 -1.468668722044378443e-05
1.416624966156386733e+01 -1.468597122910415563e-05
1.417531551777885035e+01 -1.468525477955754101e-05
1.418438717579394392e+01 -1.468453787151070964e-05
1.419346463932209979e+01 -1.468382050467024083e-05
1.420254791207860556e+01 -1.468310267874251061e-05
1.421163699778112566e+01 -1.468238439343373577e-05
1.422073190014974564e+01 -1.468166564844992472e-05
1.422983262290691897e+01 -1.468094644349690122e-05
1.423893916977745455e+01 -1.468022677828030439e-05
1.424805154448854516e+01 -1.467950665250558190e-05
1.425716975076980830e+01 -1.467878606587799849e-05
1.426629379235322936e+01 -1.467806501810261896e-05
1.427542367297317227e+01 -1.467734350888433366e-05
1.428455939636637595e+01 -1.467662153792782962e-05
1.429370096627200937e+01 -1.467589910493762279e-05
1.430284838643162715e+01 -1.467517620961801229e-05
1.431200166058915180e+01 -1.467445285167314304e-05
1.432116079249091101e+01 -1.467372903080694316e-05
1.433032578588564121e+01 -1.467300474672315948e-05
1.433949664452449291e+01 -1.467227999912535757e-05
1.434867337216098093e+01 -1.467155478771690143e-05
1.435785597255102708e+01 -1.467082911220096697e-05
1.436704444945297787e+01 -1.467010297228055058e-05
1.437623880662759568e+01 -1.466937636765844702e-05
1.438543904783799476e+01 -1.466864929803726304e-05
1.439464517684974787e+01 -1.466792176311942408e-05
1.440385719743084181e+01 -1.466719376260715065e-05
1.441307511335163127e+01 -1.466646529620248195e-05
1.442229892838490279e+01 -1.466573636360727087e-05
1.443152864630586940e+01 -1.466500696452316529e-05
1.444076427089216708e+01 -1.466427709865163354e-05
1.445000580592382633e+01 -1.466354676569394911e-05
1.445925325518328641e+01 -1.466281596535119747e-05
1.446850662245543973e+01 -1.466208469732426587e-05
1.447776591152760695e+01 -1.466135296131385691e-05
1.448703112618949440e+01 -1.466062075702047669e-05
1.449630227023323847e+01 -1.465988808414444326e-05
1.450557934745343047e+01 -1.465915494238588831e-05
1.451486236164709176e+01 -1.465842133144473349e-05
1.452415131661363823e+01 -1.465768725102072424e-05
1.453344621615492827e+01 -1.465695270081341460e-05
1.454274706407526985e+01 -1.465621768052215869e-05
1.455205386418141877e+01 -1.465548218984611581e-05
1.456136662028252715e+01 -1.465474622848426402e-05
1.457068533619018957e+01 -1.465400979613537637e-05
1.458001001571846444e+01 -1.465327289249804805e-05
1.458934066268385976e+01 -1.465253551727066248e-05
1.459867728090529049e+01 -1.465179767015142521e-05
1.460801987420410164e+01 -1.465105935083834867e-05
1.461736844640416955e+01 -1.465032055902923861e-05
1.462672300133173486e+01 -1.464958129442171611e-05
1.463608354281550206e+01 -1.464884155671321425e-05
1.464545007468664473e+01 -1.464810134560096109e-05
1.465482260077880206e+01 -1.464736066078199665e-05
1.466420112492802907e+01 -1.464661950195317295e-05
1.467358565097283396e+01 -1.464587786881113527e-05
1.468297618275421712e+01 -1.464513576105234430e-05
1.469237272411563744e+01 -1.464439317837306248e-05
1.470177527890297320e+01 -1.464365012046935915e-05
1.471118385096457892e+01 -1.464290658703711221e-05
1.472059844415128715e+01 -1.464216257777199288e-05
1.473001906231640845e+01 -1.464141809236949620e-05
1.473944570931567988e+01 -1.464067313052490717e-05
1.474887838900731118e+01 -1.463992769193332102e-05
1.475831710525200613e+01 -1.463918177628964326e-05
1.476776186191293938e+01 -1.463843538328856763e-05
1.477721266285573698e+01 -1.463768851262461511e-05
1.478666951194848878e+01 -1.463694116399209657e-05
1.479613241306179283e+01 -1.463619333708512810e-05
1.480560137006872878e+01 -1.463544503159763603e-05
1.481507638684482053e+01 -1.463469624722334340e-05
1.482455746726806822e+01 -1.463394698365578016e-05
1.483404461521899265e+01 -1.463319724058828818e-05
1.484353783458059084e+01 -1.463244701771399759e-05
1.485303712923830588e+01 -1.463169631472585218e-05
1.486254250308010683e+01 -1.463094513131660767e-05
1.487205395999645496e+01 -1.463019346717879620e-05
1.488157150388027006e+01 -1.462944132200478048e-05
1.489109513862695877e+01 -1.462868869548671485e-05
1.490062486813445730e+01 -1.462793558731655885e-05
1.491016069630319230e+01 -1.462718199718606701e-05
1.491970262703606132e+01 -1.462642792478680924e-05
1.492925066423845415e+01 -1.462567336981015044e-05
1.493880481181829190e+01 -1.462491833194725902e-05
1.494836507368599854e+01 -1.462416281088910346e-05
1.495793145375446365e+01 -1.462340680632646424e-05
1.496750395593909033e+01 -1.462265031794991174e-05
1.497708258415781124e+01 -1.462189334544983170e-05
1.498666734233106901e+01 -1.462113588851638795e-05
1.499625823438178607e+01 -1.462037794683957150e-05
1.500585526423538951e+01 -1.461961952010917010e-05
1.501545843581985551e+01 -1.461886060801475972e-05
1.502506775306567199e+01 -1.461810121024572998e-05
1.503468321990580847e+01 -1.461734132649126216e-05
1.504430484027575510e+01 -1.461658095644035793e-05
1.505393261811355110e+01 -1.461582009978178521e-05
1.506356655735975458e+01 -1.461505875620415606e-05
1.507320666195739989e+01 -1.461429692539584534e-05
1.508285293585208997e+01 -1.461353460704505178e-05
1.509250538299195377e+01 -1.461277180083975891e-05
1.510216400732761777e+01 -1.461200850646776904e-05
1.511182881281223089e+01 -1.461124472361666931e-05
1.512149980340151245e+01 -1.461048045197385034e-05
1.513117698305370240e+01 -1.460971569122650796e-05
1.514086035572955069e+01 -1.460895044106162792e-05
1.515054992539233680e+01 -1.460818470116600791e-05
1.516024569600791239e+01 -1.460741847122623560e-05
1.516994767154466395e+01 -1.460665175092870211e-05
1.517965585597348976e+01 -1.460588453995959698e-05
1.518937025326782297e+01 -1.460511683800491324e-05
1.519909086740367776e+01 -1.460434864475043555e-05
1.520881770235960850e+01 -1.460357995988174528e-05
1.521855076211668845e+01 -1.460281078308423914e-05
1.522829005065852925e+01 -1.460204111404309532e-05
1.523803557197133429e+01 -1.460127095244329887e-05
1.524778733004385600e+01 -1.460050029796963157e-05
1.525754532886736037e+01 -1.459972915030666682e-05
1.526730957243567488e+01 -1.459895750913879167e-05
1.527708006474521341e+01 -1.459818537415017464e-05
1.528685680979494599e+01 -1.459741274502479451e-05
1.529663981158635444e+01 -1.459663962144641832e-05
1.530642907412352649e+01 -1.459586600309861995e-05
1.531622460141312203e+01 -1.459509188966475648e-05
1.532602639746431805e+01 -1.459431728082800708e-05
1.533583446628887081e+01 -1.459354217627131716e-05
1.534564881190113006e+01 -1.459276657567746103e-05
1.535546943831801414e+01 -1.459199047872897750e-05
1.536529634955898160e+01 -1.459121388510822754e-05
1.537512954964605960e+01 -1.459043679449736033e-05
1.538496904260388831e+01 -1.458965920657832178e-05
1.539481483245967830e+01 -1.458888112103285112e-05
1.540466692324318743e+01 -1.458810253754247921e-05
1.541452531898674927e+01 -1.458732345578855732e-05
1.542439002372531576e+01 -1.458654387545220128e-05
1.543426104149641453e+01 -1.458576379621434733e-05
1.544413837634012765e+01 -1.458498321775570809e-05
1.545402203229912708e+01 -1.458420213975680984e-05
1.546391201341869603e+01 -1.458342056189796709e-05
1.547380832374671478e+01 -1.458263848385927754e-05
1.548371096733361263e+01 -1.458185590532065419e-05
1.549361994823241950e+01 -1.458107282596179493e-05
1.550353527049878721e+01 -1.458028924546219267e-05
1.551345693819096638e+01 -1.457950516350113530e-05
1.552338495536976737e+01 -1.457872057975771424e-05
1.553331932609858512e+01 -1.457793549391079897e-05
1.554326005444351111e+01 -1.457714990563906415e-05
1.555320714447314856e+01 -1.457636381462098116e-05
1.556316060025871018e+01 -1.457557722053480792e-05
1.557312042587405543e+01 -1.457479012305859906e-05
1.558308662539564438e+01 -1.457400252187021271e-05
1.559305920290251812e+01 -1.457321441664728338e-05
1.560303816247632547e+01 -1.457242580706725413e-05
1.561302350820136020e+01 -1.457163669280735292e-05
1.562301524416453091e+01 -1.457084707354460098e-05
1.563301337445532901e+01 -1.457005694895581967e-05
1.564301790316586249e+01 -1.456926631871762198e-05
1.565302883439088966e+01 -1.456847518250640406e-05
1.566304617222779072e+01 -1.456768353999837231e-05
1.567306992077653582e+01 -1.456689139086950783e-05
1.568310008413971879e+01 -1.456609873479559860e-05
1.569313666642258909e+01 -1.456530557145221744e-05
1.570317967173302698e+01 -1.456451190051472882e-05
1.571322910418150620e+01 -1.456371772165829560e-05
1.572328496788113306e+01 -1.456292303455786380e-05
1.573334726694767838e+01 -1.456212783888818463e-05
1.574341600549954379e+01 -1.456133213432378567e-05
1.575349118765773682e+01 -1.456053592053899802e-05
1.576357281754589046e+01 -1.455973919720794099e-05
1.577366089929036619e+01 -1.455894196400452044e-05
1.578375543702007100e+01 -1.455814422060244234e-05
1.579385643486657287e+01 -1.455734596667519583e-05
1.580396389696411141e+01 -1.455654720189606674e-05
1.581407782744958190e+01 -1.455574792593812745e-05
1.582419823046248375e+01 -1.455494813847424199e-05
1.583432511014497202e+01 -1.455414783917706770e-05
1.584445847064188051e+01 -1.455334702771905355e-05
1.585459831610070225e+01 -1.455254570377243675e-05
1.586474465067154149e+01 -1.455174386700923598e-05
1.587489747850716881e+01 -1.455094151710127510e-05
1.588505680376304063e+01 -1.455013865372016283e-05
1.589522263059727436e+01 -1.454933527653728934e-05
1.590539496317061108e+01 -1.454853138522384661e-05
1.591557380564645996e+01 -1.454772697945080808e-05
1.592575916219092313e+01 -1.454692205888894221e-05
1.593595103697277260e+01 -1.454611662320880061e-05
1.594614943416341291e+01 -1.454531067208072823e-05
1.595635435793692203e+01 -1.454450420517486163e-05
1.596656581247007267e+01 -1.454369722216111717e-05
1.597678380194232339e+01 -1.454288972270920958e-05
1.598700833053576531e+01 -1.454208170648863509e-05
1.599723940243517006e+01 -1.454127317316868831e-05
1.600747702182801291e+01 -1.454046412241843685e-05
1.601772119290446383e+01 -1.453965455390675183e-05
1.602797191985730763e+01 -1.453884446730227735e-05
1.603822920688207532e+01 -1.453803386227346436e-05
1.604849305817697669e+01 -1.453722273848853686e-05
1.605876347794287895e+01 -1.453641109561550705e-05
1.606904047038332806e+01 -1.453559893332218386e-05
1.607932403970460555e+01 -1.453478625127615598e-05
1.608961419011567884e+01 -1.453397304914480034e-05
1.609991092582817274e+01 -1.453315932659528722e-05
1.611021425105641569e+01 -1.453234508329456326e-05
1.612052417001746107e+01 -1.453153031890937011e-05
1.613084068693105522e+01 -1.453071503310623092e-05
1.614116380601962319e+01 -1.452989922555146381e-05
1.615149353150829015e+01 -1.452908289591116842e-05
1.616182986762490614e+01 -1.452826604385122073e-05
1.617217281860004263e+01 -1.452744866903729684e-05
1.618252238866693915e+01 -1.452663077113485769e-05
1.619287858206154240e+01 -1.452581234980914571e-05
1.620324140302254179e+01 -1.452499340472518478e-05
1.621361085579134809e+01 -1.452417393554779547e-05
1.622398694461204016e+01 -1.452335394194157987e-05
1.623436967373142537e+01 -1.452253342357091470e-05
1.624475904739905374e+01 -1.452171238009998021e-05
1.625515506986719672e+01 -1.452089081119272623e-05
1.626555774539080446e+01 -1.452006871651289425e-05
1.627596707822759114e+01 -1.451924609572401398e-05
1.628638307263798879e+01 -1.451842294848939320e-05
1.629680573288514722e+01 -1.451759927447212287e-05
1.630723506323492344e+01 -1.451677507333509234e-05
1.631767106795593847e+01 -1.451595034474095720e-05
1.632811375131955955e+01 -1.451512508835216634e-05
1.633856311759983626e+01 -1.451429930383095013e-05
1.634901917107356795e+01 -1.451347299083932886e-05
1.635948191602032153e+01 -1.451264614903910093e-05
1.636995135672239243e+01 -1.451181877809184278e-05
1.638042749746479032e+01 -1.451099087765892928e-05
1.639091034253527468e+01 -1.451016244740150319e-05
1.640139989622436900e+01 -1.450933348698050233e-05
1.641189616282534658e+01 -1.450850399605663747e-05
1.642239914663420564e+01 -1.450767397429040933e-05
1.643290885194967288e+01 -1.450684342134210012e-05
1.644342528307328166e+01 -1.450601233687177178e-05
1.645394844430930448e+01 -1.450518072053927623e-05
1.646447833996473520e+01 -1.450434857200423156e-05
1.647501497434933171e+01 -1.450351589092605770e-05
1.648555835177563722e+01 -1.450268267696394755e-05
1.649610847655895185e+01 -1.450184892977686701e-05
1.650666535301730065e+01 -1.450101464902358207e-05
1.651722898547150464e+01 -1.450017983436262497e-05
1.652779937824516665e+01 -1.449934448545231447e-05
1.653837653566460375e+01 -1.449850860195075758e-05
1.654896046205892546e+01 -1.449767218351583090e-05
1.655955116176002662e+01 -1.449683522980520270e-05
1.657014863910258029e+01 -1.449599774047631082e-05
1.658075289842399869e+01 -1.449515971518638645e-05
1.659136394406447934e+01 -1.449432115359243035e-05
1.660198178036701222e+01 -1.449348205535123326e-05
1.661260641167738328e+01 -1.449264242011935720e-05
1.662323784234411761e+01 -1.449180224755314565e-05
1.663387607671852919e+01 -1.449096153730873543e-05
1.664452111915474575e+01 -1.449012028904202616e-05
1.665517297400967678e+01 -1.448927850240870236e-05
1.666583164564299935e+01 -1.448843617706423506e-05
1.667649713841716874e+01 -1.448759331266386831e-05
1.668716945669747176e+01 -1.448674990886262759e-05
1.669784860485198763e+01 -1.448590596531531481e-05
1.670853458725155249e+01 -1.448506148167651500e-05
1.671922740826981624e+01 -1.448421645760058791e-05
1.672992707228323539e+01 -1.448337089274168151e-05
1.674063358367108378e+01 -1.448252478675370491e-05
1.675134694681540992e+01 -1.448167813929036224e-05
1.676206716610103342e+01 -1.448083095000513403e-05
1.677279424591569423e+01 -1.447998321855126700e-05
1.678352819064982882e+01 -1.447913494458179614e-05
1.679426900469670514e+01 -1.447828612774953280e-05
1.680501669245244400e+01 -1.447743676770707149e-05
1.681577125831596575e+01 -1.447658686410676958e-05
1.682653270668897960e+01 -1.447573641660077773e-05
1.683730104197601207e+01 -1.447488542484101452e-05
1.684807626858443896e+01 -1.447403388847917155e-05
1.685885839092446403e+01 -1.447318180716673711e-05
1.686964741340906215e+01 -1.447232918055495385e-05
1.688044334045405748e+01 -1.447147600829486113e-05
1.689124617647811277e+01 -1.447062229003725607e-05
1.690205592590272587e+01 -1.446976802543271895e-05
1.691287259315219771e+01 -1.446891321413161827e-05
1.692369618265364650e+01 -1.446805785578408371e-05
1.693452669883706818e+01 -1.446720195004002637e-05
1.694536414613529018e+01 -1.446634549654913375e-05
1.695620852898394659e+01 -1.446548849496087482e-05
1.696705985182149945e+01 -1.446463094492447800e-05
1.697791811908929560e+01 -1.446377284608896501e-05
1.698878333523152406e+01 -1.446291419810311873e-05
1.699965550469517339e+01 -1.446205500061551197e-05
1.701053463193007786e+01 -1.446119525327448713e-05
1.702142072138900630e+01 -1.446033495572814268e-05
1.703231377752748088e+01 -1.445947410762438567e-05
1.704321380480389436e+01 -1.445861270861087072e-05
1.705412080767952077e+01 -1.445775075833504068e-05
1.706503479061849760e+01 -1.445688825644410635e-05
1.707595575808777966e+01 -1.445602520258505487e-05
1.708688371455717814e+01 -1.445516159640465488e-05
1.709781866449940324e+01 -1.445429743754943444e-05
1.710876061239002865e+01 -1.445343272566570309e-05
1.711970956270745603e+01 -1.445256746039954844e-05
1.713066551993295050e+01 -1.445170164139682263e-05
1.714162848855067978e+01 -1.445083526830315756e-05
1.715259847304768570e+01 -1.444996834076395475e-05
1.716357547791384519e+01 -1.444910085842439210e-05
1.717455950764190575e+01 -1.444823282092941881e-05
1.718555056672752812e+01 -1.444736422792375538e-05
1.719654865966924717e+01 -1.444649507905189869e-05
1.720755379096844706e+01 -1.444562537395810676e-05
1.721856596512938609e+01 -1.444475511228643263e-05
1.722958518665924288e+01 -1.444388429368068201e-05
1.724061146006808087e+01 -1.444301291778443191e-05
1.725164478986881633e+01 -1.444214098424104587e-05
1.726268518057725032e+01 -1.444126849269365197e-05
1.727373263671211134e+01 -1.444039544278514283e-05
1.728478716279501626e+01 -1.443952183415819081e-05
1.729584876335043120e+01 -1.443864766645524297e-05
1.730691744290575684e+01 -1.443777293931850414e-05
1.731799320599130354e+01 -1.443689765238996058e-05
1.732907605714023802e+01 -1.443602180531136819e-05
1.734016600088864024e+01 -1.443514539772425585e-05
1.735126304177550693e+01 -1.443426842926991526e-05
1.736236718434276227e+01 -1.443339089958941282e-05
1.737347843313518325e+01 -1.443251280832358286e-05
1.738459679270047076e+01 -1.443163415511304115e-05
1.739572226758926021e+01 -1.443075493959815613e-05
1.740685486235510382e+01 -1.442987516141908110e-05
1.741799458155443148e+01 -1.442899482021572372e-05
1.742914142974659697e+01 -1.442811391562777821e-05
1.744029541149388862e+01 -1.442723244729469820e-05
1.745145653136152930e+01 -1.442635041485570696e-05
1.746262479391762668e+01 -1.442546781794979735e-05
1.747380020373320875e+01 -1.442458465621573523e-05
1.748498276538226293e+01 -1.442370092929204928e-05
1.749617248344171117e+01 -1.442281663681704290e-05
1.750736936249136022e+01 -1.442193177842878228e-05
1.751857340711395139e+01 -1.442104635376511002e-05
1.752978462189519249e+01 -1.442016036246362308e-05
1.754100301142373297e+01 -1.441927380416170156e-05
1.755222858029109290e+01 -1.441838667849648333e-05
1.756346133309179791e+01 -1.441749898510488094e-05
1.757470127442330465e+01 -1.441661072362356469e-05
1.758594840888597943e+01 -1.441572189368898635e-05
1.759720274108313376e+01 -1.441483249493735203e-05
1.760846427562105276e+01 -1.441394252700465103e-05
1.761973301710898809e+01 -1.441305198952661174e-05
1.763100897015908330e+01 -1.441216088213876436e-05
1.764229213938644847e+01 -1.441126920447637988e-05
1.765358252940917083e+01 -1.441037695617450570e-05
1.766488014484831126e+01 -1.440948413686795202e-05
1.767618499032783674e+01 -1.440859074619130376e-05
