# Psi stats weights for ggl in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      Q(theta)
8.977447975267009994e+00 -2.068571359253674780e-07
8.983193197500531468e+00 -2.263895167115044155e-07
8.988942096455845743e+00 -2.072838507607975323e-07
8.994694674485900876e+00 -2.268151012538026285e-07
9.000450933945156606e+00 -2.077106320605813727e-07
9.006210877189593234e+00 -2.272407514270646018e-07
9.011974506576704513e+00 -2.081374811365048692e-07
9.017741824465469236e+00 -2.276664685401422685e-07
9.023512833216376094e+00 -2.085643992983842753e-07
9.029287535191446779e+00 -2.280922539005262474e-07
9.035065932754212881e+00 -2.089913878551195140e-07
9.040848028269696357e+00 -2.285181088141512373e-07
9.046633824104439725e+00 -2.094184481136337449e-07
9.052423322626509616e+00 -2.289440345856340065e-07
9.058216526205496777e+00 -2.098455813799313351e-07
9.064013437212487645e+00 -2.293700325180521587e-07
9.069814058020080338e+00 -2.102727889580783494e-07
9.075618391002416629e+00 -2.297961039131149157e-07
9.081426438535157075e+00 -2.107000721512173482e-07
9.087238202995456149e+00 -2.302222500710452743e-07
9.093053686762001320e+00 -2.111274322605837708e-07
9.098872892215011277e+00 -2.306484722907410482e-07
9.104695821736235928e+00 -2.115548705864486566e-07
9.110522477708913769e+00 -2.310747718695561482e-07
9.116352862517842937e+00 -2.119823884273515773e-07
9.122186978549342129e+00 -2.315011501036708417e-07
9.128024828191241724e+00 -2.124099870805645991e-07
9.133866413832903319e+00 -2.319276082874930058e-07
9.139711737865228613e+00 -2.128376678419746513e-07
9.145560802680654078e+00 -2.323541477144828999e-07
9.151413610673129639e+00 -2.132654320060304275e-07
9.157270164238134669e+00 -2.327807696762659245e-07
9.163130465772702848e+00 -2.136932808658483446e-07
9.168994517675397304e+00 -2.332074754635318264e-07
9.174862322346303500e+00 -2.141212157131066368e-07
9.180733882187036343e+00 -2.336342663651259380e-07
9.186609199600772158e+00 -2.145492378382041744e-07
9.192488276992222040e+00 -2.340611436690132337e-07
9.198371116767617650e+00 -2.149773485300606965e-07
9.204257721334734299e+00 -2.344881086613094027e-07
9.210148093102898059e+00 -2.154055490763478922e-07
9.216042234482987539e+00 -2.349151626272426559e-07
9.221940147887396577e+00 -2.158338407632896329e-07
9.227841835730069775e+00 -2.353423068502182831e-07
9.233747300426509597e+00 -2.162622248758688073e-07
9.239656544393769266e+00 -2.357695426127806446e-07
9.245569570050424346e+00 -2.166907026975532535e-07
9.251486379816594052e+00 -2.361968711956438743e-07
9.257406976114003427e+00 -2.171192755108103576e-07
9.263331361365864325e+00 -2.366242938786203337e-07
9.269259537996953568e+00 -2.175479445962652886e-07
9.275191508433620058e+00 -2.370518119399350710e-07
9.281127275103761676e+00 -2.179767112337953383e-07
9.287066840436811077e+00 -2.374794266565385613e-07
9.293010206863762335e+00 -2.184055767014451899e-07
9.298957376817174492e+00 -2.379071393041234628e-07
9.304908352731168009e+00 -2.188345422763889617e-07
9.310863137041405224e+00 -2.383349511570141043e-07
9.316821732185102789e+00 -2.192636092340668165e-07
9.322784140601054759e+00 -2.387628634882649539e-07
9.328750364729623712e+00 -2.196927788490940656e-07
9.334720407012703447e+00 -2.391908775695956878e-07
9.340694269893763391e+00 -2.201220523942846460e-07
9.346671955817845046e+00 -2.396189946714899494e-07
9.352653467231560214e+00 -2.205514311416685393e-07
9.358638806583064351e+00 -2.400472160630557744e-07
9.364627976322084990e+00 -2.209809163615009018e-07
9.370620978899928843e+00 -2.404755430122418748e-07
9.376617816769476477e+00 -2.214105093232384289e-07
9.382618492385157438e+00 -2.409039767855902526e-07
9.388623008202973352e+00 -2.218402112946062690e-07
9.394631366680515683e+00 -2.413325186484691872e-07
9.400643570276947969e+00 -2.222700235425046662e-07
9.406659621452979181e+00 -2.417611698648978459e-07
9.412679522670925891e+00 -2.226999473322322047e-07
9.418703276394671420e+00 -2.421899316978251700e-07
9.424730885089667609e+00 -2.231299839279932081e-07
9.430762351222933049e+00 -2.426188054085816326e-07
9.436797677263093931e+00 -2.235601345927390794e-07
9.442836865680350300e+00 -2.430477922577280716e-07
9.448879918946465395e+00 -2.239904005881248905e-07
9.454926839534785188e+00 -2.434768935040913953e-07
9.460977629920257925e+00 -2.244207831746369404e-07
9.467032292579414587e+00 -2.439061104057433822e-07
9.473090829990351125e+00 -2.248512836114581296e-07
9.479153244632749775e+00 -2.443354442190531159e-07
9.485219538987902155e+00 -2.252819031566336874e-07
9.491289715538682614e+00 -2.447648961996344441e-07
9.497363776769539356e+00 -2.257126430668910716e-07
9.503441725166508647e+00 -2.451944676014131308e-07
9.509523563217237907e+00 -2.261435045978369566e-07
9.515609293410964398e+00 -2.456241596775740509e-07
9.521698918238501008e+00 -2.265744890037818183e-07
9.527792440192254020e+00 -2.460539736796115604e-07
9.533889861766246199e+00 -2.270055975379562978e-07
9.539991185456093703e+00 -2.464839108582815082e-07
9.546096413758979438e+00 -2.274368314521865497e-07
9.552205549173717003e+00 -2.469139724628248252e-07
9.558318594200720497e+00 -2.278681919974497635e-07
9.564435551341977870e+00 -2.473441597413833108e-07
9.570556423101084675e+00 -2.282996804230782169e-07
9.576681211983254727e+00 -2.477744739409636346e-07
9.582809920495307665e+00 -2.287312979777259527e-07
9.588942551145645865e+00 -2.482049163073266923e-07
9.595079106444277528e+00 -2.291630459083876231e-07
9.601219588902837998e+00 -2.486354880851151903e-07
9.607364001034563117e+00 -2.295949254613508196e-07
9.613512345354291000e+00 -2.490661905177451726e-07
9.619664624378456708e+00 -2.300269378812774657e-07
9.625820840625129549e+00 -2.494970248475337638e-07
9.631980996613993540e+00 -2.304590844121728226e-07
9.638145094866320761e+00 -2.499279923155714787e-07
9.644313137904999778e+00 -2.308913662963612146e-07
9.650485128254549849e+00 -2.503590941618786591e-07
9.656661068441112050e+00 -2.313237847755464614e-07
9.662840960992417294e+00 -2.507903316252371788e-07
9.669024808437820084e+00 -2.317563410897825215e-07
9.675212613308309173e+00 -2.512217059433898667e-07
9.681404378136495126e+00 -2.321890364784477120e-07
9.687600105456578348e+00 -2.516532183528194844e-07
9.693799797804413032e+00 -2.326218721794748621e-07
9.700003457717473410e+00 -2.520848700890900274e-07
9.706211087734841314e+00 -2.330548494297867670e-07
9.712422690397216840e+00 -2.525166623862864659e-07
9.718638268246953871e+00 -2.334879694652096582e-07
9.724857823828028103e+00 -2.529485964778517191e-07
9.731081359686028165e+00 -2.339212335203984268e-07
9.737308878368164500e+00 -2.533806735955908621e-07
9.743540382423304891e+00 -2.343546428289643132e-07
9.749775874401940712e+00 -2.538128949707221877e-07
9.756015356856185150e+00 -2.347881986233497320e-07
9.762258832339776760e+00 -2.542452618328671733e-07
9.768506303408111435e+00 -2.352219021349630290e-07
9.774757772618221097e+00 -2.546777754110292263e-07
9.781013242528748819e+00 -2.356557545940484625e-07
9.787272715699986136e+00 -2.551104369326388675e-07
9.793536194693871266e+00 -2.360897572298643440e-07
9.799803682073990885e+00 -2.555432476245350176e-07
9.806075180405544600e+00 -2.365239112704761512e-07
9.812350692255378704e+00 -2.559762087119693107e-07
9.818630220192002156e+00 -2.369582179429969525e-07
9.824913766785563496e+00 -2.564093214195899231e-07
9.831201334607831299e+00 -2.373926784732917132e-07
9.837492926232249246e+00 -2.568425869706667492e-07
9.843788544233902371e+00 -2.378272940864437461e-07
9.850088191189509956e+00 -2.572760065874718260e-07
9.856391869677436190e+00 -2.382620660060958521e-07
9.862699582277722143e+00 -2.577095814913151198e-07
9.869011331572048462e+00 -2.386969954552751186e-07
9.875327120143737147e+00 -2.581433129023162509e-07
9.881646950577760435e+00 -2.391320836555008350e-07
9.887970825460765667e+00 -2.585772020396736383e-07
9.894298747381053971e+00 -2.395673318277174462e-07
9.900630718928567831e+00 -2.590112501214362244e-07
9.906966742694896411e+00 -2.400027411913590583e-07
9.913306821273319969e+00 -2.594454583647030042e-07
9.919650957258770774e+00 -2.404383129653067176e-07
9.925999153247824225e+00 -2.598798279854497539e-07
9.932351411838713062e+00 -2.408740483669287755e-07
9.938707735631362894e+00 -2.603143601987409482e-07
9.945068127227353116e+00 -2.413099486130620174e-07
9.951432589229911585e+00 -2.607490562184890443e-07
9.957801124243934154e+00 -2.417460149190354039e-07
9.964173734875998889e+00 -2.611839172577142026e-07
9.970550423734358958e+00 -2.421822484996704702e-07
9.976931193428907108e+00 -2.616189445282846722e-07
9.983316046571207636e+00 -2.426186505682663156e-07
9.989704985774549684e+00 -2.620541392413135720e-07
9.996098013653831771e+00 -2.430552223375715208e-07
1.000249513282564173e+01 -2.624895026064998994e-07
1.000889634590826027e+01 -2.434919650190886282e-07
1.001530165552164497e+01 -2.629250358330471906e-07
1.002171106428740366e+01 -2.439288798233512803e-07
1.002812457482883168e+01 -2.633607401286752977e-07
1.003454218977091372e+01 -2.443659679600079174e-07
1.004096391174032199e+01 -2.637966167005940000e-07
1.004738974336538426e+01 -2.448032306376223539e-07
1.005381968727611230e+01 -2.642326667545558625e-07
1.006025374610422141e+01 -2.452406690638663727e-07
1.006669192248311262e+01 -2.646688914958300594e-07
1.007313421904784967e+01 -2.456782844453677888e-07
1.007958063843518204e+01 -2.651052921282162153e-07
1.008603118328356985e+01 -2.461160779878622793e-07
1.009248585623315719e+01 -2.655418698550474516e-07
1.009894465992576329e+01 -2.465540508960682352e-07
1.010540759700489488e+01 -2.659786258782188923e-07
1.011187467011576757e+01 -2.469922043737925869e-07
1.011834588190529693e+01 -2.664155613991324768e-07
1.012482123502206655e+01 -2.474305396238514479e-07
1.013130073211635995e+01 -2.668526776177784577e-07
1.013778437584016778e+01 -2.478690578481830882e-07
1.014427216884718774e+01 -2.672899757336517327e-07
1.015076411379278021e+01 -2.483077602476484045e-07
1.015726021333403928e+01 -2.677274569449822612e-07
1.016376047012975548e+01 -2.487466480224565020e-07
1.017026488684040153e+01 -2.681651224491821397e-07
1.017677346612815192e+01 -2.491857223714722442e-07
1.018328621065690953e+01 -2.686029734427786856e-07
1.018980312309227898e+01 -2.496249844931154323e-07
1.019632420610154533e+01 -2.690410111212817710e-07
1.020284946235371137e+01 -2.500644355843991039e-07
1.020937889451949943e+01 -2.694792366793811814e-07
1.021591250527134420e+01 -2.505040768419178100e-07
1.022245029728337329e+01 -2.699176513107711208e-07
1.022899227323141957e+01 -2.509439094608495445e-07
1.023553843579305145e+01 -2.703562562082945251e-07
1.024208878764755504e+01 -2.513839346359972247e-07
1.024864333147590223e+01 -2.707950525638417888e-07
1.025520206996078798e+01 -2.518241535607279410e-07
1.026176500578663919e+01 -2.712340415684785609e-07
1.026833214163960584e+01 -2.522645674280576359e-07
1.027490348020753430e+01 -2.716732244122820031e-07
1.028147902417998871e+01 -2.527051774295762719e-07
1.028805877624827581e+01 -2.721126022845452950e-07
1.029464273910542893e+01 -2.531459847565009581e-07
1.030123091544617075e+01 -2.725521763735490943e-07
1.030782330796697543e+01 -2.535869905987909596e-07
1.031441991936605085e+01 -2.729919478669296254e-07
1.032102075234330485e+01 -2.540281961456842402e-07
1.032762580960037546e+01 -2.734319179510628335e-07
1.033423509384064864e+01 -2.544696025855888302e-07
1.034084860776924586e+01 -2.738720878119423874e-07
1.034746635409299031e+01 -2.549112111059534420e-07
1.035408833552044783e+01 -2.743124586342054855e-07
1.036071455476192504e+01 -2.553530228934593763e-07
1.036734501452947654e+01 -2.747530316020996909e-07
1.037397971753686399e+01 -2.557950391338550328e-07
1.038061866649958809e+01 -2.751938078985740654e-07
1.038726186413490638e+01 -2.562372610121263228e-07
1.039390931316181899e+01 -2.756347887061759124e-07
1.040056101630104024e+01 -2.566796897123140276e-07
1.040721697627503062e+01 -2.760759752061490575e-07
1.041387719580801274e+01 -2.571223264177446679e-07
1.042054167762594652e+01 -2.765173685793694493e-07
1.042721042445652557e+01 -2.575651723107924877e-07
1.043388343902918081e+01 -2.769589700054047409e-07
1.044056072407511238e+01 -2.580082285731053473e-07
1.044724228232727370e+01 -2.774007806634497853e-07
1.045392811652033060e+01 -2.584514963853715776e-07
1.046061822939073060e+01 -2.778428017315499059e-07
1.046731262367667448e+01 -2.588949769277263967e-07
1.047401130211809139e+01 -2.782850343870457472e-07
1.048071426745666912e+01 -2.593386713790857191e-07
1.048742152243586467e+01 -2.787274798065036074e-07
1.049413306980089899e+01 -2.597825809180358573e-07
1.050084891229871786e+01 -2.791701391655951586e-07
1.050756905267803454e+01 -2.602267067218695459e-07
1.051429349368933508e+01 -2.796130136392801420e-07
1.052102223808487480e+01 -2.606710499675786109e-07
1.052775528861864096e+01 -2.800561044016309256e-07
1.053449264804638652e+01 -2.611156118308467420e-07
1.054123431912564790e+01 -2.804994126260128170e-07
1.054798030461572900e+01 -2.615603934870979071e-07
1.055473060727767454e+01 -2.809429394849254030e-07
1.056148522987430205e+01 -2.620053961104405792e-07
1.056824417517020898e+01 -2.813866861501419396e-07
1.057500744593177266e+01 -2.624506208747378564e-07
1.058177504492711307e+01 -2.818306537926083965e-07
1.058854697492612118e+01 -2.628960689525445946e-07
1.059532323870048565e+01 -2.822748435825564297e-07
1.060210383902366615e+01 -2.633417415161462928e-07
1.060888877867086855e+01 -2.827192566893447220e-07
1.061567806041909989e+01 -2.637876397367077729e-07
1.062247168704715428e+01 -2.831638942817837141e-07
1.062926966133557372e+01 -2.642337647847685344e-07
1.063607198606668369e+01 -2.836087575275486638e-07
1.064287866402461091e+01 -2.646801178301442875e-07
1.064968969799526732e+01 -2.840538475940478016e-07
1.065650509076631813e+01 -2.651267000418088971e-07
1.066332484512722267e+01 -2.844991656474125090e-07
1.067014896386923972e+01 -2.655735125880917422e-07
1.067697744978541685e+01 -2.849447128535479564e-07
1.068381030567056555e+01 -2.660205566364974035e-07
1.069064753432128789e+01 -2.853904903771328640e-07
1.069748913853599959e+01 -2.664678333538592937e-07
1.070433512111490160e+01 -2.858364993825717774e-07
1.071118548485996946e+01 -2.669153439062174207e-07
1.071804023257497107e+01 -2.862827410330740261e-07
1.072489936706548797e+01 -2.673630894589695292e-07
1.073176289113889936e+01 -2.867292164915963651e-07
1.073863080760436262e+01 -2.678110711766861308e-07
1.074550311927282387e+01 -2.871759269198906976e-07
1.075237982895705890e+01 -2.682592902233340140e-07
1.075926093947163764e+01 -2.876228734794804930e-07
1.076614645363291523e+01 -2.687077477620167353e-07
1.077303637425903027e+01 -2.880700573307084034e-07
1.077993070416999899e+01 -2.691564449554361452e-07
1.078682944618756956e+01 -2.885174796335947323e-07
1.079373260313531091e+01 -2.696053829650843729e-07
1.080064017783861985e+01 -2.889651415472363582e-07
1.080755217312470151e+01 -2.700545629523430096e-07
1.081446859182254983e+01 -2.894130442300712212e-07
1.082138943676296527e+01 -2.705039860773574547e-07
1.082831471077858509e+01 -2.898611888399071215e-07
1.083524441670385841e+01 -2.709536535000783432e-07
1.084217855737502667e+01 -2.903095765337871476e-07
1.084911713563014679e+01 -2.714035663792947100e-07
1.085606015430911242e+01 -2.907582084681315010e-07
1.086300761625363442e+01 -2.718537258735935731e-07
1.086995952430722134e+01 -2.912070857986147827e-07
1.087691588131520248e+01 -2.723041331404244377e-07
1.088387669012474923e+01 -2.916562096803248641e-07
1.089084195358485374e+01 -2.727547893370155749e-07
1.089781167454631294e+01 -2.921055812675800348e-07
1.090478585586174276e+01 -2.732056956194648373e-07
1.091176450038561008e+01 -2.925552017141165134e-07
1.091874761097420787e+01 -2.736568531437042178e-07
1.092573519048563568e+01 -2.930050721729492174e-07
1.093272724177982269e+01 -2.741082630645185621e-07
1.093972376771854726e+01 -2.934551937964964353e-07
1.094672477116542275e+01 -2.745599265364811163e-07
1.095373025498586017e+01 -2.939055677364286315e-07
1.096074022204713749e+01 -2.750118447132126383e-07
1.096775467521836944e+01 -2.943561951439665486e-07
1.097477361737047907e+01 -2.754640187478025312e-07
1.098179705137623507e+01 -2.948070771693448773e-07
1.098882498011026065e+01 -2.759164497927341464e-07
1.099585740644902110e+01 -2.952582149626058727e-07
1.100289433327079891e+01 -2.763691389997932505e-07
1.100993576345572045e+01 -2.957096096726784711e-07
1.101698169988577547e+01 -2.768220875201886749e-07
1.102403214544480115e+01 -2.961612624483567719e-07
1.103108710301845186e+01 -2.772752965044556479e-07
1.103814657549423650e+01 -2.966131744373117615e-07
1.104521056576153093e+01 -2.777287671025859735e-07
1.105227907671155307e+01 -2.970653467870847244e-07
1.105935211123736472e+01 -2.781825004638596302e-07
1.106642967223386265e+01 -2.975177806441153260e-07
1.107351176259782655e+01 -2.786364977370275184e-07
1.108059838522788887e+01 -2.979704771547278233e-07
1.108768954302451881e+01 -2.790907600701838766e-07
1.109478523889003476e+01 -2.984234374641475011e-07
1.110188547572863804e+01 -2.795452886108819535e-07
1.110899025644638627e+01 -2.988766627174433136e-07
1.111609958395117026e+01 -2.800000845059534849e-07
1.112321346115276555e+01 -2.993301540587797955e-07
1.113033189096281816e+01 -2.804551489018910227e-07
1.113745487629480913e+01 -2.997839126318383024e-07
1.114458242006408817e+01 -2.809104829442085310e-07
1.115171452518789152e+01 -3.002379395797469712e-07
1.115885119458532238e+01 -2.813660877782994307e-07
1.116599243117732776e+01 -3.006922360449701299e-07
1.117313823788672700e+01 -2.818219645485016865e-07
1.118028861763822945e+01 -3.011468031694719864e-07
1.118744357335842210e+01 -2.822781143990760243e-07
1.119460310797573399e+01 -3.016016420945625214e-07
1.120176722442047357e+01 -2.827345384731988092e-07
1.120893592562484464e+01 -3.020567539610683247e-07
1.121610921452293042e+01 -2.831912379139860021e-07
1.122328709405066860e+01 -3.025121399091714999e-07
1.123046956714587274e+01 -2.836482138635125075e-07
1.123765663674826243e+01 -3.029678010785563597e-07
1.124484830579943306e+01 -2.841054674637688444e-07
1.125204457724285056e+01 -3.034237386082818419e-07
1.125924545402385313e+01 -2.845629998557187687e-07
1.126645093908969386e+01 -3.038799536369524513e-07
1.127366103538950881e+01 -2.850208121802297395e-07
1.128087574587428676e+01 -3.043364473024752138e-07
1.128809507349694385e+01 -2.854789055773034953e-07
1.129531902121227915e+01 -3.047932207424613820e-07
1.130254759197696579e+01 -2.859372811865160875e-07
1.130978078874956338e+01 -3.052502750936178420e-07
1.131701861449055357e+01 -2.863959401469505944e-07
1.132426107216230982e+01 -3.057076114925482479e-07
1.133150816472907785e+01 -2.868548835970815540e-07
1.133875989515700056e+01 -3.061652310748724779e-07
1.134601626641414462e+01 -2.873141126749290711e-07
1.135327728147047210e+01 -3.066231349761623940e-07
1.136054294329782621e+01 -2.877736285179311802e-07
1.136781325486995087e+01 -3.070813243309773890e-07
1.137508821916251378e+01 -2.882334322630642298e-07
1.138236783915309047e+01 -3.075398002738455687e-07
1.138965211782113762e+01 -2.886935250467418208e-07
1.139694105814801794e+01 -3.079985639382945339e-07
1.140423466311702505e+01 -2.891539080049181447e-07
1.141153293571336391e+01 -3.084576164578496092e-07
1.141883587892412777e+01 -2.896145822730014804e-07
1.142614349573831234e+01 -3.089169589650018389e-07
1.143345578914686023e+01 -2.900755489859697080e-07
1.144077276214262540e+01 -3.093765925922568258e-07
1.144809441772033942e+01 -2.905368092781464805e-07
1.145542075887668432e+01 -3.098365184712543991e-07
1.146275178861026589e+01 -2.909983642836655038e-07
1.147008750992157822e+01 -3.102967377332855691e-07
1.147742792581304450e+01 -2.914602151357538411e-07
1.148477303928902238e+01 -3.107572515091556258e-07
1.149212285335580042e+01 -2.919223629676408846e-07
1.149947737102156609e+01 -3.112180609291599984e-07
1.150683659529642533e+01 -2.923848089115628808e-07
1.151420052919244341e+01 -3.116791671231587939e-07
1.152156917572360939e+01 -2.928475540998185973e-07
1.152894253790581303e+01 -3.121405712204542952e-07
1.153632061875688031e+01 -2.933105996637086268e-07
1.154370342129659299e+01 -3.126022743499998606e-07
1.155109094854665663e+01 -2.937739467345842777e-07
1.155848320353069880e+01 -3.130642776401598429e-07
1.156588018927427086e+01 -2.942375964428346823e-07
1.157328190880489416e+01 -3.135265822189425764e-07
1.158068836515201916e+01 -2.947015499188827479e-07
1.158809956134701480e+01 -3.139891892138032299e-07
1.159551550042318979e+01 -2.951658082922279046e-07
1.160293618541582106e+01 -3.144520997518530766e-07
1.161036161936212174e+01 -2.956303726923863109e-07
1.161779180530123057e+01 -3.149153149596118965e-07
1.162522674627421537e+01 -2.960952442479604420e-07
1.163266644532416194e+01 -3.153788359634045456e-07
1.164011090549603367e+01 -2.965604240875404906e-07
1.164756012983675681e+01 -3.158426638887189588e-07
1.165501412139522586e+01 -2.970259133390266885e-07
1.166247288322228748e+01 -3.163067998610840461e-07
1.166993641837072282e+01 -2.974917131299343437e-07
1.167740472989525990e+01 -3.167712450051219686e-07
1.168487782085260740e+01 -2.979578245874155991e-07
1.169235569430143507e+01 -3.172360004455054449e-07
1.169983835330233646e+01 -2.984242488381344416e-07
1.170732580091787156e+01 -3.177010673059909156e-07
1.171481804021258277e+01 -2.988909870084061984e-07
1.172231507425297359e+01 -3.181664467104189421e-07
1.172981690610748373e+01 -2.993580402240362829e-07
1.173732353884651936e+01 -3.186321397817090437e-07
1.174483497554247080e+01 -2.998254096105270293e-07
1.175235121926970372e+01 -3.190981476428816952e-07
1.175987227310451644e+01 -3.002930962928902870e-07
1.176739814012518437e+01 -3.195644714160484521e-07
1.177492882341197245e+01 -3.007611013958059212e-07
1.178246432604711913e+01 -3.200311122234096496e-07
1.179000465111481155e+01 -3.012294260434945996e-07
1.179754980170120682e+01 -3.204980711862807912e-07
1.180509978089446399e+01 -3.016980713598666052e-07
1.181265459178472099e+01 -3.209653494260373607e-07
1.182021423746405198e+01 -3.021670384682887962e-07
1.182777872102654726e+01 -3.214329480633622868e-07
1.183534804556828313e+01 -3.026363284920317342e-07
1.184292221418728452e+01 -3.219008682186330897e-07
1.185050122998356414e+01 -3.031059425535580696e-07
1.185808509605914018e+01 -3.223691110119242108e-07
1.186567381551802036e+01 -3.035758817754722255e-07
1.187326739146616994e+01 -3.228376775628099714e-07
1.188086582701154370e+01 -3.040461472794791815e-07
1.188846912526410904e+01 -3.233065689905999951e-07
1.189607728933582464e+01 -3.045167401874187016e-07
1.190369032234061741e+01 -3.237757864141639245e-07
1.191130822739440021e+01 -3.049876616202815048e-07
1.191893100761511626e+01 -3.242453309520611238e-07
1.192655866612269477e+01 -3.054589126991858419e-07
1.193419120603903849e+01 -3.247152037224277583e-07
1.194182863048805210e+01 -3.059304945444009188e-07
1.194947094259565645e+01 -3.251854058431280426e-07
1.195711814548978680e+01 -3.064024082763620128e-07
1.196477024230033770e+01 -3.256559384315767346e-07
1.197242723615921811e+01 -3.068746550146217400e-07
1.198008913020036736e+01 -3.261268026049382940e-07
1.198775592755972141e+01 -3.073472358788817414e-07
1.199542763137519330e+01 -3.265979994799202590e-07
1.200310424478673887e+01 -3.078201519881824428e-07
1.201078577093632305e+01 -3.270695301730955426e-07
1.201847221296789847e+01 -3.082934044613212246e-07
1.202616357402742686e+01 -3.275413958003468848e-07
1.203385985726291274e+01 -3.087669944168238871e-07
1.204156106582436792e+01 -3.280135974776915450e-07
1.204926720286380259e+01 -3.092409229728000199e-07
1.205697827153523960e+01 -3.284861363203245253e-07
1.206469427499474989e+01 -3.097151912471236315e-07
1.207241521640041704e+01 -3.289590134436040935e-07
1.208014109891232657e+01 -3.101898003572645899e-07
1.208787192569258373e+01 -3.294322299620903476e-07
1.209560769990534190e+01 -3.106647514204668171e-07
1.210334842471678485e+01 -3.299057869905187743e-07
1.211109410329508940e+01 -3.111400455535725824e-07
1.211884473881046453e+01 -3.303796856427975739e-07
1.212660033443517094e+01 -3.116156838732076326e-07
1.213436089334350321e+01 -3.308539270330610516e-07
1.214212641871175968e+01 -3.120916674956178200e-07
1.214989691371826908e+01 -3.313285122746138437e-07
1.215767238154342600e+01 -3.125679975368397799e-07
1.216545282536965367e+01 -3.318034424809385165e-07
1.217323824838137547e+01 -3.130446751124699552e-07
1.218102865376509314e+01 -3.322787187649018962e-07
1.218882404470934588e+01 -3.135217013380759895e-07
1.219662442440468908e+01 -3.327543422391713856e-07
1.220442979604371914e+01 -3.139990773285521882e-07
1.221224016282110014e+01 -3.332303140161977590e-07
1.222005552793354255e+01 -3.144768041989755513e-07
1.222787589457977653e+01 -3.337066352080326264e-07
1.223570126596057861e+01 -3.149548830636703311e-07
1.224353164527879834e+01 -3.341833069265497206e-07
1.225136703573934049e+01 -3.154333150371485034e-07
1.225920744054912603e+01 -3.346603302832812088e-07
1.226705286291713648e+01 -3.159121012331883020e-07
1.227490330605442814e+01 -3.351377063895451704e-07
1.228275877317411435e+01 -3.163912427657894596e-07
1.229061926749133526e+01 -3.356154363563085895e-07
1.229848479222329516e+01 -3.168707407481868382e-07
1.230635535058927843e+01 -3.360935212943990605e-07
1.231423094581063182e+01 -3.173505962938700980e-07
1.232211158111073424e+01 -3.365719623142424197e-07
1.232999725971502869e+01 -3.178308105155595285e-07
1.233788798485105254e+01 -3.370507605261419479e-07
1.234578375974840547e+01 -3.183113845262014182e-07
1.235368458763871224e+01 -3.375299170400088557e-07
1.236159047175570791e+01 -3.187923194381623673e-07
1.236950141533519698e+01 -3.380094329657520245e-07
1.237741742161503034e+01 -3.192736163636936740e-07
1.238533849383512830e+01 -3.384893094126357435e-07
1.239326463523750910e+01 -3.197552764148300603e-07
1.240119584906626748e+01 -3.389695474901816939e-07
1.240913213856755171e+01 -3.202373007033130162e-07
1.241707350698958479e+01 -3.394501483071659035e-07
1.242501995758268940e+01 -3.207196903407011257e-07
1.243297149359927722e+01 -3.399311129726315330e-07
1.244092811829381162e+01 -3.212024464382980156e-07
1.244888983492283430e+01 -3.404124425949097058e-07
1.245685664674500437e+01 -3.216855701072127069e-07
1.246482855702106107e+01 -3.408941382825770264e-07
1.247280556901380599e+01 -3.221690624582870349e-07
1.248078768598813326e+01 -3.413762011435388785e-07
1.248877491121104200e+01 -3.226529246022187332e-07
1.249676724795163274e+01 -3.418586322859293974e-07
1.250476469948106484e+01 -3.231371576494192383e-07
1.251276726907259551e+01 -3.423414328172283859e-07
1.252077496000160295e+01 -3.236217627101845784e-07
1.252878777554555612e+01 -3.428246038451465686e-07
1.253680571898399876e+01 -3.241067408944500517e-07
1.254482879359856540e+01 -3.433081464767550020e-07
1.255285700267305771e+01 -3.245920933122808171e-07
1.256089034949331129e+01 -3.437920618193194539e-07
1.256892883734727207e+01 -3.250778210730205731e-07
1.257697246952501757e+01 -3.442763509796560764e-07
1.258502124931872856e+01 -3.255639252864170000e-07
1.259307518002267301e+01 -3.447610150644606903e-07
1.260113426493321853e+01 -3.260504070614842476e-07
1.260919850734887504e+01 -3.452460551802776031e-07
1.261726791057026098e+01 -3.265372675075589206e-07
1.262534247790007669e+01 -3.457314724333890717e-07
1.263342221264314702e+01 -3.270245077333064029e-07
1.264150711810642846e+01 -3.462172679299979434e-07
1.264959719759899670e+01 -3.275121288477072277e-07
1.265769245443201640e+01 -3.467034427760208214e-07
1.266579289191877677e+01 -3.280001319590709722e-07
1.267389851337470930e+01 -3.471899980773142757e-07
1.268200932211736820e+01 -3.284885181760367095e-07
1.269012532146640559e+01 -3.476769349394461964e-07
1.269824651474359811e+01 -3.289772886065964851e-07
1.270637290527287178e+01 -3.481642544679268758e-07
1.271450449638028068e+01 -3.294664443590695644e-07
1.272264129139398570e+01 -3.486519577680283780e-07
1.273078329364427219e+01 -3.299559865411256969e-07
1.273893050646358382e+01 -3.491400459449218643e-07
1.274708293318649943e+01 -3.304459162607329468e-07
1.275524057714968862e+01 -3.496285201035379916e-07
1.276340344169200236e+01 -3.309362346253977451e-07
1.277157153015442148e+01 -3.501173813488674501e-07
1.277974484588004245e+01 -3.314269427425925889e-07
1.278792339221409868e+01 -3.506066307853743935e-07
1.279610717250399077e+01 -3.319180417196867957e-07
1.280429619009926512e+01 -3.510962695178619472e-07
