# Psi stats weights for clustering in Real space
# lowest theta boundary = 0.0001454441043328608
# highest theta boundary = 0.08726646259971647
# number of COSEBI modes = 6
# theta[arcmin]      U(theta)
8.551392409106336245e+00 1.486018571047854024e-05
8.556864972125550750e+00 1.485835713912861641e-05
8.562341037375121644e+00 1.485652746825388212e-05
8.567820607096331642e+00 1.485469669724119732e-05
8.573303683531889874e+00 1.485286482547715262e-05
8.578790268925995832e+00 1.485103185234802521e-05
8.584280365524231016e+00 1.484919777723987374e-05
8.589773975573621101e+00 1.484736259953840113e-05
8.595271101322648377e+00 1.484552631862911717e-05
8.600771745021235759e+00 1.484368893389719959e-05
8.606275908920727247e+00 1.484185044472756018e-05
8.611783595273907466e+00 1.484001085050484305e-05
8.617294806335019430e+00 1.483817015061341958e-05
8.622809544359752110e+00 1.483632834443738161e-05
8.628327811605213782e+00 1.483448543136052962e-05
8.633849610329965785e+00 1.483264141076640659e-05
8.639374942794026069e+00 1.483079628203825393e-05
8.644903811258862092e+00 1.482895004455906406e-05
8.650436217987369503e+00 1.482710269771154138e-05
8.655972165243891681e+00 1.482525424087812434e-05
8.661511655294241052e+00 1.482340467344092103e-05
8.667054690405675998e+00 1.482155399478184813e-05
8.672601272846891973e+00 1.481970220428246994e-05
8.678151404888035714e+00 1.481784930132413562e-05
8.683705088800724781e+00 1.481599528528785043e-05
8.689262326858028018e+00 1.481414015555441635e-05
8.694823121334453120e+00 1.481228391150428638e-05
8.700387474505960839e+00 1.481042655251769158e-05
8.705955388649993409e+00 1.480856807797455641e-05
8.711526866045440798e+00 1.480670848725454105e-05
8.717101908972631819e+00 1.480484777973704307e-05
8.722680519713376768e+00 1.480298595480112298e-05
8.728262700550949660e+00 1.480112301182562099e-05
8.733848453770068687e+00 1.479925895018909616e-05
8.739437781656908655e+00 1.479739376926980936e-05
8.745030686499131178e+00 1.479552746844576565e-05
8.750627170585856263e+00 1.479366004709465671e-05
8.756227236207656972e+00 1.479179150459392688e-05
8.761830885656568313e+00 1.478992184032074774e-05
8.767438121226110326e+00 1.478805105365199782e-05
8.773048945211273875e+00 1.478617914396428119e-05
8.778663359908495778e+00 1.478430611063393088e-05
8.784281367615687230e+00 1.478243195303697838e-05
8.789902970632244461e+00 1.478055667054921970e-05
8.795528171259036299e+00 1.477868026254613067e-05
8.801156971798386408e+00 1.477680272840294148e-05
8.806789374554092831e+00 1.477492406749460111e-05
8.812425381831442195e+00 1.477304427919575869e-05
8.818064995937202610e+00 1.477116336288080246e-05
8.823708219179593470e+00 1.476928131792383097e-05
8.829355053868315650e+00 1.476739814369868189e-05
8.835005502314567494e+00 1.476551383957892185e-05
8.840659566831021721e+00 1.476362840493779051e-05
8.846317249731807664e+00 1.476174183914833272e-05
8.851978553332561006e+00 1.475985414158321554e-05
8.857643479950400689e+00 1.475796531161491970e-05
8.863312031903905819e+00 1.475607534861558881e-05
8.868984211513149418e+00 1.475418425195711405e-05
8.874660021099694873e+00 1.475229202101111556e-05
8.880339462986603039e+00 1.475039865514890176e-05
8.886022539498393158e+00 1.474850415374154224e-05
8.891709252961078391e+00 1.474660851615978636e-05
8.897399605702176473e+00 1.474471174177417178e-05
8.903093600050695500e+00 1.474281382995488204e-05
8.908791238337116170e+00 1.474091478007187711e-05
8.914492522893407767e+00 1.473901459149480015e-05
8.920197456053053031e+00 1.473711326359307071e-05
8.925906040151028620e+00 1.473521079573576612e-05
8.931618277523785565e+00 1.473330718729171302e-05
8.937334170509267040e+00 1.473140243762949069e-05
8.943053721446938553e+00 1.472949654611733453e-05
8.948776932677755980e+00 1.472758951212328342e-05
8.954503806544156674e+00 1.472568133501501371e-05
8.960234345390080790e+00 1.472377201415998661e-05
8.965968551560980160e+00 1.472186154892535161e-05
8.971706427403812967e+00 1.471994993867800072e-05
8.977447975267009994e+00 1.471803718278454811e-05
8.983193197500531468e+00 1.471612328061129793e-05
8.988942096455845743e+00 1.471420823152429516e-05
8.994694674485900876e+00 1.471229203488934251e-05
9.000450933945156606e+00 1.471037469007189541e-05
9.006210877189593234e+00 1.470845619643720601e-05
9.011974506576704513e+00 1.470653655335017408e-05
9.017741824465469236e+00 1.470461576017546731e-05
9.023512833216376094e+00 1.470269381627748405e-05
9.029287535191446779e+00 1.470077072102030244e-05
9.035065932754212881e+00 1.469884647376775332e-05
9.040848028269696357e+00 1.469692107388339644e-05
9.046633824104439725e+00 1.469499452073046294e-05
9.052423322626509616e+00 1.469306681367195863e-05
9.058216526205496777e+00 1.469113795207060980e-05
9.064013437212487645e+00 1.468920793528882086e-05
9.069814058020080338e+00 1.468727676268877432e-05
9.075618391002416629e+00 1.468534443363231217e-05
9.081426438535157075e+00 1.468341094748106124e-05
9.087238202995456149e+00 1.468147630359630280e-05
9.093053686762001320e+00 1.467954050133910972e-05
9.098872892215011277e+00 1.467760354007023132e-05
9.104695821736235928e+00 1.467566541915013741e-05
9.110522477708913769e+00 1.467372613793907414e-05
9.116352862517842937e+00 1.467178569579691672e-05
9.122186978549342129e+00 1.466984409208333024e-05
9.128024828191241724e+00 1.466790132615769015e-05
9.133866413832903319e+00 1.466595739737910082e-05
9.139711737865228613e+00 1.466401230510633628e-05
9.145560802680654078e+00 1.466206604869796389e-05
9.151413610673129639e+00 1.466011862751222577e-05
9.157270164238134669e+00 1.465817004090709802e-05
9.163130465772702848e+00 1.465622028824029083e-05
9.168994517675397304e+00 1.465426936886919756e-05
9.174862322346303500e+00 1.465231728215098965e-05
9.180733882187036343e+00 1.465036402744250315e-05
9.186609199600772158e+00 1.464840960410035044e-05
9.192488276992222040e+00 1.464645401148080344e-05
9.198371116767617650e+00 1.464449724893991552e-05
9.204257721334734299e+00 1.464253931583342831e-05
9.210148093102898059e+00 1.464058021151682600e-05
9.216042234482987539e+00 1.463861993534525054e-05
9.221940147887396577e+00 1.463665848667367278e-05
9.227841835730069775e+00 1.463469586485668919e-05
9.233747300426509597e+00 1.463273206924868280e-05
9.239656544393769266e+00 1.463076709920369442e-05
9.245569570050424346e+00 1.462880095407555818e-05
9.251486379816594052e+00 1.462683363321779314e-05
9.257406976114003427e+00 1.462486513598359985e-05
9.263331361365864325e+00 1.462289546172598236e-05
9.269259537996953568e+00 1.462092460979760929e-05
9.275191508433620058e+00 1.461895257955089684e-05
9.281127275103761676e+00 1.461697937033794953e-05
9.287066840436811077e+00 1.461500498151063975e-05
9.293010206863762335e+00 1.461302941242051466e-05
9.298957376817174492e+00 1.461105266241887747e-05
9.304908352731168009e+00 1.460907473085674507e-05
9.310863137041405224e+00 1.460709561708482608e-05
9.316821732185102789e+00 1.460511532045361052e-05
9.322784140601054759e+00 1.460313384031326490e-05
9.328750364729623712e+00 1.460115117601366940e-05
9.334720407012703447e+00 1.459916732690444672e-05
9.340694269893763391e+00 1.459718229233495019e-05
9.346671955817845046e+00 1.459519607165423329e-05
9.352653467231560214e+00 1.459320866421109202e-05
9.358638806583064351e+00 1.459122006935399371e-05
9.364627976322084990e+00 1.458923028643119903e-05
9.370620978899928843e+00 1.458723931479064169e-05
9.376617816769476477e+00 1.458524715378000805e-05
9.382618492385157438e+00 1.458325380274665246e-05
9.388623008202973352e+00 1.458125926103772428e-05
9.394631366680515683e+00 1.457926352800003404e-05
9.400643570276947969e+00 1.457726660298012633e-05
9.406659621452979181e+00 1.457526848532428651e-05
9.412679522670925891e+00 1.457326917437851369e-05
9.418703276394671420e+00 1.457126866948853588e-05
9.424730885089667609e+00 1.456926696999975927e-05
9.430762351222933049e+00 1.456726407525737655e-05
9.436797677263093931e+00 1.456525998460624839e-05
9.442836865680350300e+00 1.456325469739099492e-05
9.448879918946465395e+00 1.456124821295591946e-05
9.454926839534785188e+00 1.455924053064507799e-05
9.460977629920257925e+00 1.455723164980225208e-05
9.467032292579414587e+00 1.455522156977090480e-05
9.473090829990351125e+00 1.455321028989424339e-05
9.479153244632749775e+00 1.455119780951523967e-05
9.485219538987902155e+00 1.454918412797650118e-05
9.491289715538682614e+00 1.454716924462042205e-05
9.497363776769539356e+00 1.454515315878908129e-05
9.503441725166508647e+00 1.454313586982431397e-05
9.509523563217237907e+00 1.454111737706764514e-05
9.515609293410964398e+00 1.453909767986033730e-05
9.521698918238501008e+00 1.453707677754337677e-05
9.527792440192254020e+00 1.453505466945746361e-05
9.533889861766246199e+00 1.453303135494301326e-05
9.539991185456093703e+00 1.453100683334016842e-05
9.546096413758979438e+00 1.452898110398879735e-05
9.552205549173717003e+00 1.452695416622850235e-05
9.558318594200720497e+00 1.452492601939856552e-05
9.564435551341977870e+00 1.452289666283803351e-05
9.570556423101084675e+00 1.452086609588565649e-05
9.576681211983254727e+00 1.451883431787991189e-05
9.582809920495307665e+00 1.451680132815897053e-05
9.588942551145645865e+00 1.451476712606077620e-05
9.595079106444277528e+00 1.451273171092295253e-05
9.601219588902837998e+00 1.451069508208286565e-05
9.607364001034563117e+00 1.450865723887758351e-05
9.613512345354291000e+00 1.450661818064389966e-05
9.619664624378456708e+00 1.450457790671837554e-05
9.625820840625129549e+00 1.450253641643722869e-05
9.631980996613993540e+00 1.450049370913640900e-05
9.638145094866320761e+00 1.449844978415163259e-05
9.644313137904999778e+00 1.449640464081829198e-05
9.650485128254549849e+00 1.449435827847152391e-05
9.656661068441112050e+00 1.449231069644617882e-05
9.662840960992417294e+00 1.449026189407683101e-05
9.669024808437820084e+00 1.448821187069778035e-05
9.675212613308309173e+00 1.448616062564304380e-05
9.681404378136495126e+00 1.448410815824633846e-05
9.687600105456578348e+00 1.448205446784115106e-05
9.693799797804413032e+00 1.447999955376063964e-05
9.700003457717473410e+00 1.447794341533771834e-05
9.706211087734841314e+00 1.447588605190502514e-05
9.712422690397216840e+00 1.447382746279487955e-05
9.718638268246953871e+00 1.447176764733937236e-05
9.724857823828028103e+00 1.446970660487026405e-05
9.731081359686028165e+00 1.446764433471910161e-05
9.737308878368164500e+00 1.446558083621709156e-05
9.743540382423304891e+00 1.446351610869519814e-05
9.749775874401940712e+00 1.446145015148409252e-05
9.756015356856185150e+00 1.445938296391419009e-05
9.762258832339776760e+00 1.445731454531558265e-05
9.768506303408111435e+00 1.445524489501812991e-05
9.774757772618221097e+00 1.445317401235138836e-05
9.781013242528748819e+00 1.445110189664465021e-05
9.787272715699986136e+00 1.444902854722691120e-05
9.793536194693871266e+00 1.444695396342690957e-05
9.799803682073990885e+00 1.444487814457309052e-05
9.806075180405544600e+00 1.444280108999362984e-05
9.812350692255378704e+00 1.444072279901640860e-05
9.818630220192002156e+00 1.443864327096906220e-05
9.824913766785563496e+00 1.443656250517890587e-05
9.831201334607831299e+00 1.443448050097301599e-05
9.837492926232249246e+00 1.443239725767817077e-05
9.843788544233902371e+00 1.443031277462088584e-05
9.850088191189509956e+00 1.442822705112734988e-05
9.856391869677436190e+00 1.442614008652353981e-05
9.862699582277722143e+00 1.442405188013513948e-05
9.869011331572048462e+00 1.442196243128748545e-05
9.875327120143737147e+00 1.441987173930575165e-05
9.881646950577760435e+00 1.441777980351472916e-05
9.887970825460765667e+00 1.441568662323900408e-05
9.894298747381053971e+00 1.441359219780284061e-05
9.900630718928567831e+00 1.441149652653024379e-05
9.906966742694896411e+00 1.440939960874494420e-05
9.913306821273319969e+00 1.440730144377037937e-05
9.919650957258770774e+00 1.440520203092971407e-05
9.925999153247824225e+00 1.440310136954585217e-05
9.932351411838713062e+00 1.440099945894138924e-05
9.938707735631362894e+00 1.439889629843868199e-05
9.945068127227353116e+00 1.439679188735975338e-05
9.951432589229911585e+00 1.439468622502641294e-05
9.957801124243934154e+00 1.439257931076015508e-05
9.964173734875998889e+00 1.439047114388221165e-05
9.970550423734358958e+00 1.438836172371351464e-05
9.976931193428907108e+00 1.438625104957472329e-05
9.983316046571207636e+00 1.438413912078623598e-05
9.989704985774549684e+00 1.438202593666818847e-05
9.996098013653831771e+00 1.437991149654039637e-05
1.000249513282564173e+01 1.437779579972240763e-05
1.000889634590826027e+01 1.437567884553353132e-05
1.001530165552164497e+01 1.437356063329276480e-05
1.002171106428740366e+01 1.437144116231880560e-05
1.002812457482883168e+01 1.436932043193013101e-05
1.003454218977091372e+01 1.436719844144490323e-05
1.004096391174032199e+01 1.436507519018099644e-05
1.004738974336538426e+01 1.436295067745606125e-05
1.005381968727611230e+01 1.436082490258741790e-05
1.006025374610422141e+01 1.435869786489213421e-05
1.006669192248311262e+01 1.435656956368698493e-05
1.007313421904784967e+01 1.435443999828847887e-05
1.007958063843518204e+01 1.435230916801285204e-05
1.008603118328356985e+01 1.435017707217605251e-05
1.009248585623315719e+01 1.434804371009374542e-05
1.009894465992576329e+01 1.434590908108135535e-05
1.010540759700489488e+01 1.434377318445398840e-05
1.011187467011576757e+01 1.434163601952649317e-05
1.011834588190529693e+01 1.433949758561340656e-05
1.012482123502206655e+01 1.433735788202906048e-05
1.013130073211635995e+01 1.433521690808745310e-05
1.013778437584016778e+01 1.433307466310230478e-05
1.014427216884718774e+01 1.433093114638709362e-05
1.015076411379278021e+01 1.432878635725499619e-05
1.015726021333403928e+01 1.432664029501892984e-05
1.016376047012975548e+01 1.432449295899149346e-05
1.017026488684040153e+01 1.432234434848504538e-05
1.017677346612815192e+01 1.432019446281169150e-05
1.018328621065690953e+01 1.431804330128319553e-05
1.018980312309227898e+01 1.431589086321109079e-05
1.019632420610154533e+01 1.431373714790661920e-05
1.020284946235371137e+01 1.431158215468075844e-05
1.020937889451949943e+01 1.430942588284418801e-05
1.021591250527134420e+01 1.430726833170732821e-05
1.022245029728337329e+01 1.430510950058030629e-05
1.022899227323141957e+01 1.430294938877300047e-05
1.023553843579305145e+01 1.430078799559499079e-05
1.024208878764755504e+01 1.429862532035558966e-05
1.024864333147590223e+01 1.429646136236380792e-05
1.025520206996078798e+01 1.429429612092841756e-05
1.026176500578663919e+01 1.429212959535791104e-05
1.026833214163960584e+01 1.428996178496046066e-05
1.027490348020753430e+01 1.428779268904400492e-05
1.028147902417998871e+01 1.428562230691621636e-05
1.028805877624827581e+01 1.428345063788444395e-05
1.029464273910542893e+01 1.428127768125579950e-05
1.030123091544617075e+01 1.427910343633708309e-05
1.030782330796697543e+01 1.427692790243486443e-05
1.031441991936605085e+01 1.427475107885540829e-05
1.032102075234330485e+01 1.427257296490469823e-05
1.032762580960037546e+01 1.427039355988847046e-05
1.033423509384064864e+01 1.426821286311216474e-05
1.034084860776924586e+01 1.426603087388092099e-05
1.034746635409299031e+01 1.426384759149964363e-05
1.035408833552044783e+01 1.426166301527297115e-05
1.036071455476192504e+01 1.425947714450519640e-05
1.036734501452947654e+01 1.425728997850042084e-05
1.037397971753686399e+01 1.425510151656241558e-05
1.038061866649958809e+01 1.425291175799469591e-05
1.038726186413490638e+01 1.425072070210050439e-05
1.039390931316181899e+01 1.424852834818276679e-05
1.040056101630104024e+01 1.424633469554421575e-05
1.040721697627503062e+01 1.424413974348723493e-05
1.041387719580801274e+01 1.424194349131394881e-05
1.042054167762594652e+01 1.423974593832625147e-05
1.042721042445652557e+01 1.423754708382568291e-05
1.043388343902918081e+01 1.423534692711357142e-05
1.044056072407511238e+01 1.423314546749096403e-05
1.044724228232727370e+01 1.423094270425858761e-05
1.045392811652033060e+01 1.422873863671694880e-05
1.046061822939073060e+01 1.422653326416624423e-05
1.046731262367667448e+01 1.422432658590639778e-05
1.047401130211809139e+01 1.422211860123707583e-05
1.048071426745666912e+01 1.421990930945767032e-05
1.048742152243586467e+01 1.421769870986727166e-05
1.049413306980089899e+01 1.421548680176469581e-05
1.050084891229871786e+01 1.421327358444854358e-05
1.050756905267803454e+01 1.421105905721706004e-05
1.051429349368933508e+01 1.420884321936827848e-05
1.052102223808487480e+01 1.420662607019990018e-05
1.052775528861864096e+01 1.420440760900940786e-05
1.053449264804638652e+01 1.420218783509397933e-05
1.054123431912564790e+01 1.419996674775052304e-05
1.054798030461572900e+01 1.419774434627566450e-05
1.055473060727767454e+01 1.419552062996578194e-05
1.056148522987430205e+01 1.419329559811695030e-05
1.056824417517020898e+01 1.419106925002496673e-05
1.057500744593177266e+01 1.418884158498537933e-05
1.058177504492711307e+01 1.418661260229344654e-05
1.058854697492612118e+01 1.418438230124417265e-05
1.059532323870048565e+01 1.418215068113226045e-05
1.060210383902366615e+01 1.417991774125213317e-05
1.060888877867086855e+01 1.417768348089798030e-05
1.061567806041909989e+01 1.417544789936367280e-05
1.062247168704715428e+01 1.417321099594285806e-05
1.062926966133557372e+01 1.417097276992883954e-05
1.063607198606668369e+01 1.416873322061472081e-05
1.064287866402461091e+01 1.416649234729328187e-05
1.064968969799526732e+01 1.416425014925703677e-05
1.065650509076631813e+01 1.416200662579824374e-05
1.066332484512722267e+01 1.415976177620889165e-05
1.067014896386923972e+01 1.415751559978065259e-05
1.067697744978541685e+01 1.415526809580497333e-05
1.068381030567056555e+01 1.415301926357300419e-05
1.069064753432128789e+01 1.415076910237562104e-05
1.069748913853599959e+01 1.414851761150344057e-05
1.070433512111490160e+01 1.414626479024677791e-05
1.071118548485996946e+01 1.414401063789570935e-05
1.071804023257497107e+01 1.414175515374001638e-05
1.072489936706548797e+01 1.413949833706922134e-05
1.073176289113889936e+01 1.413724018717255683e-05
1.073863080760436262e+01 1.413498070333898615e-05
1.074550311927282387e+01 1.413271988485721507e-05
1.075237982895705890e+01 1.413045773101565459e-05
1.075926093947163764e+01 1.412819424110245993e-05
1.076614645363291523e+01 1.412592941440551354e-05
1.077303637425903027e+01 1.412366325021240820e-05
1.077993070416999899e+01 1.412139574781048257e-05
1.078682944618756956e+01 1.411912690648678394e-05
1.079373260313531091e+01 1.411685672552811227e-05
1.080064017783861985e+01 1.411458520422096765e-05
1.080755217312470151e+01 1.411231234185158422e-05
1.081446859182254983e+01 1.411003813770595725e-05
1.082138943676296527e+01 1.410776259106977030e-05
1.082831471077858509e+01 1.410548570122843758e-05
1.083524441670385841e+01 1.410320746746711073e-05
1.084217855737502667e+01 1.410092788907068724e-05
1.084911713563014679e+01 1.409864696532374955e-05
1.085606015430911242e+01 1.409636469551065645e-05
1.086300761625363442e+01 1.409408107891545166e-05
1.086995952430722134e+01 1.409179611482193325e-05
1.087691588131520248e+01 1.408950980251363160e-05
1.088387669012474923e+01 1.408722214127377391e-05
1.089084195358485374e+01 1.408493313038536032e-05
1.089781167454631294e+01 1.408264276913106913e-05
1.090478585586174276e+01 1.408035105679335162e-05
1.091176450038561008e+01 1.407805799265435415e-05
1.091874761097420787e+01 1.407576357599598082e-05
1.092573519048563568e+01 1.407346780609984773e-05
1.093272724177982269e+01 1.407117068224730335e-05
1.093972376771854726e+01 1.406887220371940981e-05
1.094672477116542275e+01 1.406657236979699211e-05
1.095373025498586017e+01 1.406427117976057028e-05
1.096074022204713749e+01 1.406196863289040181e-05
1.096775467521836944e+01 1.405966472846648497e-05
1.097477361737047907e+01 1.405735946576854528e-05
1.098179705137623507e+01 1.405505284407603725e-05
1.098882498011026065e+01 1.405274486266812904e-05
1.099585740644902110e+01 1.405043552082371950e-05
1.100289433327079891e+01 1.404812481782147028e-05
1.100993576345572045e+01 1.404581275293974149e-05
1.101698169988577547e+01 1.404349932545663067e-05
1.102403214544480115e+01 1.404118453464994060e-05
1.103108710301845186e+01 1.403886837979727244e-05
1.103814657549423650e+01 1.403655086017587839e-05
1.104521056576153093e+01 1.403423197506277009e-05
1.105227907671155307e+01 1.403191172373471863e-05
1.105935211123736472e+01 1.402959010546818677e-05
1.106642967223386265e+01 1.402726711953937468e-05
1.107351176259782655e+01 1.402494276522423184e-05
1.108059838522788887e+01 1.402261704179842479e-05
1.108768954302451881e+01 1.402028994853732361e-05
1.109478523889003476e+01 1.401796148471607818e-05
1.110188547572863804e+01 1.401563164960954189e-05
1.110899025644638627e+01 1.401330044249230895e-05
1.111609958395117026e+01 1.401096786263868897e-05
1.112321346115276555e+01 1.400863390932272049e-05
1.113033189096281816e+01 1.400629858181819136e-05
1.113745487629480913e+01 1.400396187939862173e-05
1.114458242006408817e+01 1.400162380133724718e-05
1.115171452518789152e+01 1.399928434690704239e-05
1.115885119458532238e+01 1.399694351538069744e-05
1.116599243117732776e+01 1.399460130603065507e-05
1.117313823788672700e+01 1.399225771812909544e-05
1.118028861763822945e+01 1.398991275094790056e-05
1.118744357335842210e+01 1.398756640375869156e-05
1.119460310797573399e+01 1.398521867583282697e-05
1.120176722442047357e+01 1.398286956644143325e-05
1.120893592562484464e+01 1.398051907485529974e-05
1.121610921452293042e+01 1.397816720034497691e-05
1.122328709405066860e+01 1.397581394218076790e-05
1.123046956714587274e+01 1.397345929963269124e-05
1.123765663674826243e+01 1.397110327197048594e-05
1.124484830579943306e+01 1.396874585846364201e-05
1.125204457724285056e+01 1.396638705838137836e-05
1.125924545402385313e+01 1.396402687099262087e-05
1.126645093908969386e+01 1.396166529556607517e-05
1.127366103538950881e+01 1.395930233137012333e-05
1.128087574587428676e+01 1.395693797767293904e-05
1.128809507349694385e+01 1.395457223374238261e-05
1.129531902121227915e+01 1.395220509884606190e-05
1.130254759197696579e+01 1.394983657225130021e-05
1.130978078874956338e+01 1.394746665322521751e-05
1.131701861449055357e+01 1.394509534103458483e-05
1.132426107216230982e+01 1.394272263494594954e-05
1.133150816472907785e+01 1.394034853422559139e-05
1.133875989515700056e+01 1.393797303813951229e-05
1.134601626641414462e+01 1.393559614595345155e-05
1.135327728147047210e+01 1.393321785693287745e-05
1.136054294329782621e+01 1.393083817034299568e-05
1.136781325486995087e+01 1.392845708544876631e-05
1.137508821916251378e+01 1.392607460151483429e-05
1.138236783915309047e+01 1.392369071780561927e-05
1.138965211782113762e+01 1.392130543358526645e-05
1.139694105814801794e+01 1.391891874811762628e-05
1.140423466311702505e+01 1.391653066066634930e-05
1.141153293571336391e+01 1.391414117049473877e-05
1.141883587892412777e+01 1.391175027686589297e-05
1.142614349573831234e+01 1.390935797904262556e-05
1.143345578914686023e+01 1.390696427628746563e-05
1.144077276214262540e+01 1.390456916786269321e-05
1.144809441772033942e+01 1.390217265303033084e-05
1.145542075887668432e+01 1.389977473105213003e-05
1.146275178861026589e+01 1.389737540118956104e-05
1.147008750992157822e+01 1.389497466270384684e-05
1.147742792581304450e+01 1.389257251485596302e-05
1.148477303928902238e+01 1.389016895690656841e-05
1.149212285335580042e+01 1.388776398811609482e-05
1.149947737102156609e+01 1.388535760774469626e-05
1.150683659529642533e+01 1.388294981505227597e-05
1.151420052919244341e+01 1.388054060929846281e-05
1.152156917572360939e+01 1.387812998974260437e-05
1.152894253790581303e+01 1.387571795564382635e-05
1.153632061875688031e+01 1.387330450626094782e-05
1.154370342129659299e+01 1.387088964085254898e-05
1.155109094854665663e+01 1.386847335867693221e-05
1.155848320353069880e+01 1.386605565899212544e-05
1.156588018927427086e+01 1.386363654105592452e-05
1.157328190880489416e+01 1.386121600412585595e-05
1.158068836515201916e+01 1.385879404745914976e-05
1.158809956134701480e+01 1.385637067031279542e-05
1.159551550042318979e+01 1.385394587194354186e-05
1.160293618541582106e+01 1.385151965160782628e-05
1.161036161936212174e+01 1.384909200856185888e-05
1.161779180530123057e+01 1.384666294206156020e-05
1.162522674627421537e+01 1.384423245136262881e-05
1.163266644532416194e+01 1.384180053572044484e-05
1.164011090549603367e+01 1.383936719439015461e-05
1.164756012983675681e+01 1.383693242662666221e-05
1.165501412139522586e+01 1.383449623168458372e-05
1.166247288322228748e+01 1.383205860881825402e-05
1.166993641837072282e+01 1.382961955728179454e-05
1.167740472989525990e+01 1.382717907632902175e-05
1.168487782085260740e+01 1.382473716521351667e-05
1.169235569430143507e+01 1.382229382318857741e-05
1.169983835330233646e+01 1.381984904950726321e-05
1.170732580091787156e+01 1.381740284342234363e-05
1.171481804021258277e+01 1.381495520418635445e-05
1.172231507425297359e+01 1.381250613105155022e-05
1.172981690610748373e+01 1.381005562326992800e-05
1.173732353884651936e+01 1.380760368009322906e-05
1.174483497554247080e+01 1.380515030077293546e-05
1.175235121926970372e+01 1.380269548456023959e-05
1.175987227310451644e+01 1.380023923070612375e-05
1.176739814012518437e+01 1.379778153846126704e-05
1.177492882341197245e+01 1.379532240707610628e-05
1.178246432604711913e+01 1.379286183580081062e-05
1.179000465111481155e+01 1.379039982388527990e-05
1.179754980170120682e+01 1.378793637057917504e-05
1.180509978089446399e+01 1.378547147513189441e-05
1.181265459178472099e+01 1.378300513679253993e-05
1.182021423746405198e+01 1.378053735481000512e-05
1.182777872102654726e+01 1.377806812843289213e-05
1.183534804556828313e+01 1.377559745690953886e-05
1.184292221418728452e+01 1.377312533948805278e-05
1.185050122998356414e+01 1.377065177541625000e-05
1.185808509605914018e+01 1.376817676394170777e-05
1.186567381551802036e+01 1.376570030431171534e-05
1.187326739146616994e+01 1.376322239577332480e-05
1.188086582701154370e+01 1.376074303757336462e-05
1.188846912526410904e+01 1.375826222895833460e-05
1.189607728933582464e+01 1.375577996917450758e-05
1.190369032234061741e+01 1.375329625746790563e-05
1.191130822739440021e+01 1.375081109308428827e-05
1.191893100761511626e+01 1.374832447526914567e-05
1.192655866612269477e+01 1.374583640326770030e-05
1.193419120603903849e+01 1.374334687632496799e-05
1.194182863048805210e+01 1.374085589368562913e-05
1.194947094259565645e+01 1.373836345459417607e-05
1.195711814548978680e+01 1.373586955829478776e-05
1.196477024230033770e+01 1.373337420403141106e-05
1.197242723615921811e+01 1.373087739104776921e-05
1.198008913020036736e+01 1.372837911858726699e-05
1.198775592755972141e+01 1.372587938589306688e-05
1.199542763137519330e+01 1.372337819220811796e-05
1.200310424478673887e+01 1.372087553677503894e-05
1.201078577093632305e+01 1.371837141883626387e-05
1.201847221296789847e+01 1.371586583763391173e-05
1.202616357402742686e+01 1.371335879240989818e-05
1.203385985726291274e+01 1.371085028240581703e-05
1.204156106582436792e+01 1.370834030686306897e-05
1.204926720286380259e+01 1.370582886502275313e-05
1.205697827153523960e+01 1.370331595612575349e-05
1.206469427499474989e+01 1.370080157941264574e-05
1.207241521640041704e+01 1.369828573412380902e-05
1.208014109891232657e+01 1.369576841949930572e-05
1.208787192569258373e+01 1.369324963477898135e-05
1.209560769990534190e+01 1.369072937920240870e-05
1.210334842471678485e+01 1.368820765200893524e-05
1.211109410329508940e+01 1.368568445243760351e-05
1.211884473881046453e+01 1.368315977972725277e-05
1.212660033443517094e+01 1.368063363311641564e-05
1.213436089334350321e+01 1.367810601184339606e-05
1.214212641871175968e+01 1.367557691514626416e-05
1.214989691371826908e+01 1.367304634226279025e-05
1.215767238154342600e+01 1.367051429243053455e-05
1.216545282536965367e+01 1.366798076488675915e-05
1.217323824838137547e+01 1.366544575886850590e-05
1.218102865376509314e+01 1.366290927361253881e-05
1.218882404470934588e+01 1.366037130835538136e-05
1.219662442440468908e+01 1.365783186233330120e-05
1.220442979604371914e+01 1.365529093478231358e-05
1.221224016282110014e+01 1.365274852493819487e-05
1.222005552793354255e+01 1.365020463203641485e-05
1.222787589457977653e+01 1.364765925531223319e-05
1.223570126596057861e+01 1.364511239400067072e-05
1.224353164527879834e+01 1.364256404733645352e-05
1.225136703573934049e+01 1.364001421455407216e-05
1.225920744054912603e+01 1.363746289488778175e-05
1.226705286291713648e+01 1.363491008757154433e-05
1.227490330605442814e+01 1.363235579183911526e-05
1.228275877317411435e+01 1.362980000692395344e-05
1.229061926749133526e+01 1.362724273205930941e-05
1.229848479222329516e+01 1.362468396647814230e-05
1.230635535058927843e+01 1.362212370941319783e-05
1.231423094581063182e+01 1.361956196009691336e-05
1.232211158111073424e+01 1.361699871776154501e-05
1.232999725971502869e+01 1.361443398163902533e-05
1.233788798485105254e+01 1.361186775096111915e-05
1.234578375974840547e+01 1.360930002495924571e-05
1.235368458763871224e+01 1.360673080286464978e-05
1.236159047175570791e+01 1.360416008390827116e-05
1.236950141533519698e+01 1.360158786732083794e-05
1.237741742161503034e+01 1.359901415233279526e-05
